id,Tweet
1393248202749620227,"How Tesco is fuelling forest fires in the Amazon: The industrial meat that Tesco and other big brands are buying is destroying forests, fuelling climate change, and increasing the risk of more pandemics.  https://t.co/VCSjAbN0Ab #ClimateAction #FridaysForFuture  #ClimateCrisis"
1393246627964489731,Callaway Climate Insights was thrilled to be recognized this week by the judges at the annual @SABEW awards for business journalists! See the details and start a FREE trial at  https://t.co/Gf2sjRSdES  #ClimateAction #renewableenergy #ESG  https://t.co/m9GbMIaA4k
1393245775849734147,❤️ Climate Solutions 101 series from @ProjectDrawdown 🌎💚 This is the world’s first major educational effort focused solely on solutions. Project Drawdown centers game-changing #ClimateAction based on its own rigorous scientific research and analysis:  https://t.co/ejlTMXNxst
1393243263914684421,"Great, as one can't contradict @elonmusk with hard facts ever so often. On 'carbon tax' vs. 'climate income' (fee charged but disbursed to citizens) we sure can. Interesting times, urgent #ClimateAction needed. Engage."
1393243046511353858,CLIMATE CHANGE IS A TERRIBLE PROBLEM AND NEEDS TO BE SOLVED. IT DESERVES TO BE A HIGH PRIORITY.  $SUNI $DHT #ClimateCrisis #ClimateAction  https://t.co/b5RIjhdfcf
1393241877927784450,Ever notice some lobbyists that support #Nuclear energy also support Cryptocurrency?  Cryptocurrency will be eliminated by superior technology.  Wasting #GreenEnergy on $$$ doesn't add up.  #Pollution #CrytoCurrency #ClimateAction #Climate #NoNukes #CdnPoli #Design #Banking  https://t.co/FgMxlYXQ38
1393241475853406217,New report released by the @EPA on Wednesday shows the impacts climate change has had in the United States. #ClimateAction #ClimateCrisis #ClimateEmergency  https://t.co/FacKkTlhnV
1393241370916233222,We're aiming to reach 500 signatories by COP 26 in November. Are you ready for change? Here's how you can get involved...  #ClimateAction #futureoftourism #climatechange  https://t.co/BaT20HOHTm
1393241205551603716,"We would like to thank member organization and Action Advocate @CITYOFMESA for supporting our vital initiative to create a stronger future for Arizona - Climate Action: Thrive in 2035. To partner with us on May 20, visit  https://t.co/iibiZsz61r | #ClimateAction #sustainability  https://t.co/vvTakdXgqv"
1393240958133805057,#Climate change isn't a problem for the future--it's affecting American communities now. #ClimateAction  https://t.co/Nwn83bJRk1
1393240157772468224,Let's learn more about #EnvironmentalJustice &amp; how to address it. #ClimateFriday #ClimateAction #mentalhealth
1393240066689019904,"Fantastic to be up at Columbia on such a perfect spring day. Gearing up for my Envisioning Climate VR Workshop at GSAPP, can’t wait! #virtualreality #VR #hybridlearning #climatechange #climatecrisis #climateaction #climatesolutions #empathymachine #UR2100 #gsapp #columbiagsapp  https://t.co/H1XgHYvTQk"
1393239053818990594,"This is my week 14 online climate strike from Lucknow, Uttar Pradesh, India #ClimateAction #ClimateStrikeOnline #ClimateEmergency  https://t.co/4SCHLYL1Xg"
1393238493770493960,"How to align innovation with a #NetZero heavy industry future? Register to the Industry Transition Summit to listen to Dimitrios Koufos of @EBRD, one of our expert panellists, on May 20th. Sign up for free 👉  https://t.co/dE7YqdsapK  #ClimateAction #ClimateChange  https://t.co/XyPZpFl4Uq"
1393237936049729541,We’re calling for announcements from the finance sector ahead of #COP26 on:  ➡️ Net Zero ➡️ Investment in developing countries and emerging markets ➡️ Coal phase out ➡️ Climate-related financial disclosure ➡️ Nature positive finance  #ClimateAction    https://t.co/8IyR5yAGnD
1393237634265329667,"Are you aged 13-25, living in #Wales and wanting to take real #climateaction? Then why not apply to become a Youth Climate Ambassador for Wales? Applications are open for only 2 more weeks!! Everyone is welcome 🏴󠁧󠁢󠁷󠁬󠁳󠁿👉  https://t.co/VS22KID3cK ~S"
1393235933554675716,Distrust between developed and developing countries is a major barrier to progress on #ClimateAction. The #ACT2025 consortium was formed to address this challenge.   Learn more.  https://t.co/5VkODfATWx  https://t.co/rzvF8lG3g8
1393235917205291011,"Ok aggies, let's talk trees! I need to get up to speed on forest and climate issues. Who's good to follow/read? #climate #ClimateAction"
1393235823026442245,🌍🌿👇 Solidarity Leah.!✌️💚🌿 For School Strike For Climate Week 118: 🗣️📢🆘🌍🆘🌿 #FridaysForFuture ✊🌿🌍 #ClimateStrike #FaceTheClimateEmergency 🗣️📢🆘🌍🆘🌿#WeDemandClimateActionNOW 🗣️📢🆘🌎🆘🌿
1393235365314629636,The experts leading #ClimateAction in the UK have taken science and turned into witchcraft. They believe the climate is controlled by the digestive systems of cows. (Eat less meat) How is is possible for intelligent people to be so absurd. @PJTheEconomist  https://t.co/9Q8eBjX8KG
1393235120530857988,NOAA’s New Climate Normals Show the U.S. Has Never Been Hotter   https://t.co/JwDruaF4fn  #2DegreesC #ClimateChangeIsReal #ClimateStrike #ClimateEmergency #FridaysForFuture #GoGreen #ClimateJustice #SaveTheEarth #YouthForClimate #CitizenScience #YouthClimateAction  https://t.co/bNivtZmRch
1393234658339352577,🗣️The #BGAnetzero urge #UKSME to join the approx 500 UK SME businesses already signed up to #RacetoZero through the SME Climate Commitment @SMEClimateHub  https://t.co/iwyeuVyFxA.  #ClimateAction #UKbusiness 👉Learn more about the #BGAnetzero here:  https://t.co/DkoZC6vbQe
1393234495629889537,"If you’re feeling anxious about the climate crisis, our Climate Cafes offer an empathetic space to connect with others and share your uncertainties   #MentalHealthAwarenessWeek   @HarrogateColl #ecoanxiety #ClimateAction #harrogatedistrict    https://t.co/RPOaMX3t13"
1393233816609705986,How ExxonMobil cleverly blames YOU for climate change  https://t.co/2kRqN9Il3e via @mashable #climateAction #ClimateActionNow #ClimateEmergency #ExxonKnew #Exxon @exxonmobil
1393233430264041476,"""For either the climate action or racial justice movement to fully succeed, they must be treated as inextricably linked,"" write @DavidLammy  and @ManishBapnaWRI   Read on:  https://t.co/Rujc1sbT8Y #ClimateAction #ClimateJustice #RacialJustice"
1393232361731526656,"I encourage all of my #ClimateAction colleagues to read &amp; support @CindyCotter's blog ""Food Policy for Climate Activists"":  https://t.co/nZVKwY6b0F  Cindy is a trained @ClimateReality Leader and member of @SFValleyClimate in #LosAngeles. #ActOnClimate #LeadOnClimate #ClimateCrisis"
1393231771165208582,Lovely piece by our ⁦@NewWritingNorth⁩ ⁦@UniofNewcastle⁩ ⁦@ace_national⁩ Climate Writer in Residence Linda France #ClimateAction #COP26  https://t.co/BdmGS21G8s
1393231410916466691,"Whether you run a business, manage a brand, or just want to know how you can activate your audiences around #climate issues, join us this upcoming Tuesday, May 18th, for a one-hour interactive workshop with @frogdesign:  https://t.co/R9Q1GBDXC9 #ClimateAction #Brands #Event  https://t.co/8HxZjv3y89"
1393231323268096003,"As the Principal Supermarket Partner of @COP26, we are encouraging everyone to come #TogetherForOurPlanet to help tackle the climate crisis and the danger it presents for us all. We must make this year the turning point. #COP26 #ClimateAction"
1393231265835278340,"Dear @JustinTrudeau,  Nobody seems interested in my solution to eliminate all #ToxicEnery by 2045....   Few realistic scenarios left to limit global warming to 1.5°C ~  https://t.co/HNIox20xyu  #ClimateAction #CdnPoli #SciComm #Climate #GreenDesign"
1393230714418642946,With less than 6 months to go before @COP26 we need action on climate change. Well done to @AlokSharma_RDG for making this call for the world to come #TogetherForOurPlanet and deliver #ClimateAction
1393230675512381440,"11 billion tons of Greenland ice melted in just one day - equivalent to 4 million Olympic size swimming pools.  No time to waste, no planet B. #ActOnClimate  #climateaction #climate #energy #go100re #GreenNewDeal  https://t.co/INRPf9sarD"
1393229933942648840,Natural Climate Solutions Champion: Congressman Glenn Thompson Joins C3 Solutions on Facebook Live  https://t.co/vpbS90OS15 #energytransition #energy #Conservatives #ClimateAction #agriculture #farming #energyinnovation #Congress
1393227565989498882,"Every Friday I’m excited to share this song with you. It’s about hearing the call of Mother Nature, and this Dance for Climate Remix by @b2_dance is 🔥  https://t.co/2BbtSOcfEr #FridaysForFuture #ClimateAction"
1393225394610851842,"Glad to see @EPA's Data Tracker is Back. It creates an easy way for everyone to access climate data. And it matters for the government to be transparent about the increasing, intersectional impact of the climate crisis.   https://t.co/k0erzvLiwq  @ourdailyplanet #ClimateAction"
1393224597223391240,Less than 6 months to go! ⏰  🌏 #COP26 📍 Glasgow 🗓️ 1 - 12 November 2021  We appreciate how the climate crisis is a clear and present risk for us all. We must come #TogetherForOurPlanet. Read more:  https://t.co/rlCbqknc0T  #ClimateAction cannot wait. #PeoplePlacesPlanet  https://t.co/L5ExaQPrer
1393224475097931778,Innovative DIY Fountain made with Reuse materials for Oasis Beach Resort...  https://t.co/W0k7Ce4wCM via @YouTube  #substainablility #ClimateAction #climate
1393222468790333447,"@Robert76907841 @KimmoTorikka @Climatehope2 @Climate_Takes @drochir_thonnuk @KeillerDon @ejwwest @NickMilnerPhoto @johnson_wrjohn1 @Willard1951 @EDavidAn @EdBohman @freeman9547 @BJChippindale @LochChesney @EcoSenseNow @Convict025 @Anvndarnamn5 @morme1 @RstrixxX @suffect @jwickers @RogTallbloke @moonrakin @BkennedyBarbara @NeasdenParade @ZanderNoriega @canncr @MATTP1949 @DawnTJ90 @DanCady @OLDDYNAMITE @UvMeter @Schrdin79008382 @GregTruman4 @fergustp @modelerr @MorseBart @d_e_mol @ClimateSkeptic4 @FeralFox3 @Youcantbeserio6 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram We need an informed America. Here's my attempt to bring us closer to that, an understandable one page summary of surprising verifiable climate facts, including the maximum possible expected effects on temperature of #climateaction. Big painful emission cuts have tiny effect.  https://t.co/4vz2kwbRdE"
1393222081073057797,The @Dept_ECC is inviting us to get involved in the 'Climate Conversation'. Share your views on the government's climate action and how it can support you to take climate action in your own life. Get involved here...  https://t.co/a3mSIdTfjN  #ClimateConversation #ClimateAction
1393221891456962560,We are proud to have @MIT as a member of the GRC and are inspired by bold commitments like this that challenge institutions across sectors in #Boston to take forceful action on #climate as we race to meet our #ClimateAction goals. Read more:  https://t.co/1ECbnYCpiz
1393221890131566592,"Not only does @MIT's Climate Action Plan establish bold decarbonization targets – it also weaves #ClimateAction into the fabric of their institutional mission – ensuring climate action is central to everything they do from research to teaching, investment, policy, and much more."
1393221590188429314,"Want to get inspired to take #ClimateAction? 🌏🌱 Join us at the Wrap-up Event on Tuesday, May 18th at 5.p.m. Meet the youth stakeholders, hear about their projects, and find out what impact Generation Green has had on our community!  https://t.co/2JxNwTcTNo  https://t.co/L7xfQd2eC9"
1393221438388072452,"@MTCCPlc MTCC should take lessons from Dhidhdhoo! So much ecosystem destruction! No profits can be made by causing future problems like this. We call on the MTCC board to stop unsustainable, damaging projects leaving communities exposed to climate disasters. @presidencymv #ClimateAction  https://t.co/mhjSJ8FJmr"
1393221304715780102,IOTA and ClimateCHECK launch new DigitalMRV solution and strategic partnership #iota $iota 🍯🐝🍯 $miota #miota #ClimateAction  #climate  https://t.co/BR9d5bm0pd
1393220767761018883,"#RT @UNFCCC: From sustainable cosmetics to climate smart agriculture, a wide range of #ClimateAction projects are underway in Latin America and the Caribbean.  This #ClimateWeekLAC, check out these 5 former @UN Global Climate Action Award winners from th…  https://t.co/cB8uRo7HRf"
