id,Tweet,Label_EIII_v2,Stance_EIII_v2,NNAgainst,NNFavor,NNPred
1216766607587979264,USER The problem with USER is that he’s just another identitarian — an often hysterically irrational cheerleader for feminism. URL,-1,Against,0.9619159,0.038084134,-1
1216732593196097536,USER USER Picked up a nice “non-Gillette” razor today. Going old-school thanks to Kim’s Feminists bullshit trying to promote mens razors?! “The best a man can be”- Go fuck yourself Kim &amp; Gillette...no offence!! URL,-1,Against,0.66879326,0.33120677,0
1216414738546118656,"Bitches be like ""I need a real man, not a kid!"" But they end up with no man and 3-4 kids from different fathers...",-1,Against,0.7361051,0.26389492,0
1216403607177912320,"#Feminism encourages women to be sluts then complains men won't commit. No one will commit to you if you won't commit to anything other than shallow, temporary hedonism. Sad thing is women are being brainwashed into this by paid bullshitters.",-1,Against,0.931596,0.06840404,-1
1216285402622984192,#FeminismIsCancer ALL feminism. URL,-1,Against,0.9489046,0.051095404,-1
1216188441387421696,"USER USER USER USER USER USER USER #MRAs should NEVER BE EQUATED WITH so called ""Hard-core #Feminists"" There's NO SUCH THING AS ""Soft #Feminism"" #FeminismIsCancer RT if you agree",-1,Against,0.7447799,0.25522014,0
1216014198926241792,"Feminists be like ""Self love"" ""Love yourself"" ""Accept the way you are.""..and then they put shitload of make-up to show their fake/artificial faces to the world. Slow claps for the double standards. #feminist IsCancer",1,Favor,0.73736864,0.26263133,0
1215913328674996231,"#Netflix told me so! Like that time all female house -removals carried my new King bed up the stairs, oh yeah that never happened. Sorry Netflix, #Feminism #FeministFriday #feminismiscancer #snapchatdown #BestMusicVideo #CitizenshipAmendmentAct #ปปโป๊ะแตก",-1,Against,0.759738,0.240262,0
1215838762208460801,URL #Oprah stepping down on #metoo documentary on,-1,Against,0.48171002,0.51829004,0
1215764901056172034,#IfGodWereFemale feminism would have killed earths population long ago,-1,Against,0.95716745,0.042832494,-1
1215416937750179841,"If you have #feminism, you always have .",-1,Against,0.829913,0.17008695,-1
1215404277084147712,"USER USER Equal rights! In the US, statistically, the woman has more rights and privileges and has fewer duties and responsibilities.",-1,Against,0.8731997,0.12680031,-1
1215395425089355776,"Its callously ignorant for #Conservatives to dismiss #Feminism bc it was a major aspect of the Republican party [30s/40s] b4 the #Misogyny stronghold via ⁦USER⁩ [ #FeminismIsCancer is a heinous, ugly hashtag ] URL",-1,Against,0.8825135,0.11748648,-1
1215345617754456064,"USER USER doesnt care about Males at all. Only cares about Women&amp; what Males are doing to SERVICE women's whims, her's in particular. Feminism has shaped this culture &amp; country:",-1,Against,0.8550935,0.14490657,-1
1215330698107805696,USER Do these figures include feminism?,-1,Against,0.94989496,0.05010507,-1
1215132541616893953,Women is a burden . Feminism is a cancer of society. Its create more and more criminal in the society. URL,-1,Against,0.8953296,0.104670435,-1
1214979559474548737,What a silly woman....hilarious tweets. Stick to cooking babycakes.,-1,Against,0.5880338,0.41196623,0
1214938867792519169,If feminism is about muh equality... then why is the future female instead of equal?,-1,Against,0.9434678,0.05653224,-1
1214912768710590470,Amazing how they will just never accept responsibility. Not even when they run their own away. It’s still somehow someone else’s fault. URL,-1,Against,0.61260074,0.3873992,0
1214881515693334533,Paraphrasing Fr Ripperger: Feminism is a form of self-hatred and hatred for men. They hate and overthrow their own femininity in order to subjugate men and become like men. URL,-1,Against,0.92354864,0.07645134,-1
1214751350757588992,USER Toxic Femininity MURDERS unborn babies: their own flesh &amp; blood. #FeminismIsCancer Feminism is a Mental illness!,-1,Against,0.99914193,0.0008580989,-1
1214638538005848067,This is what happens when women hit the wall at 30. No kids = pets and a lot of them apparently Feminism tells her she’s strong and independent. She’s on Tinder = she’s an easy pump and dump for Chad and Tyrone. URL,-1,Against,0.29784605,0.702154,1
1214595927903633410,USER and.... They Do! Hatred &amp; Blaming is the national culture. This is Leftism. This is Feminism,-1,Against,0.99430287,0.0056971,-1
1214589428468895753,USER read the list of heroic women killed in #Iran while you profess to 'speak for women' as you lick the ass of a county that treats women like shit. Your #woke ignorance and hypocrisy is mindblowing: URL,-1,Against,0.8849688,0.1150312,-1
1214511532329127936,"USER USER Made into quasi-women by your sisters, for many decades now.",-1,Against,0.5512938,0.44870618,0
1214501308767490048,I find it interesting that #feminism expects the world to heed #womens #livedexperience but struggle to accept that #men suffer #injustice and #prejudice and couldn't care less about .,-1,Against,0.848023,0.15197702,-1
1214500624861036544,USER AND #women #feminism #feminist #Feminismo #FeminismIsCancer #EqualMeansEqual #Equality #MenAreTrash #patriarchy are silent. NO EQUALITY IN SENTENCE BCSE CRY WOMEN CARD,0,Uknown,0.063821375,0.9361786,1
1214356046136909825,"Feminism: A guide to wasting your years on things that don’t matter, hating men, and killing womanhood!",-1,Against,0.91517043,0.08482951,-1
1214348448134119429,Living being has come out of a woman. There is a reason 2 genders exist one cannot survive without the other.,-1,Against,0.8789869,0.12101305,-1
1214348320639983616,USER that woman is satanic ... there is no other name to call her ... aborting (killing) her son just for the benefit of her career ... it is nothing more than a satanic sacrifice for fame and money .. that is the feminism of today?,-1,Against,0.9928033,0.0071967584,-1
1214266765145968647,Feminism teaches that a woman can only be valuable and accomplished in life by throwing away her femininity and family values. Femininity is weak and degrading.,-1,Against,0.8943199,0.10568014,-1
1214240898172608512,Main Driver of these Social Changes: Feminism Feminism reshaped Politics:,-1,Against,0.96285206,0.037147895,-1
1214236286422142977,"USER USER USER USER These Knuckleheads that call themselves Feminists dont even understand what the word Equality means!!! So, they re-define Equality to mean whatever they want it to mean.",-1,Against,0.9642126,0.035787366,-1
1214229597748789250,USER USER Greater Authoritarianism? A more oppressive State? I was mainly referring to the Cultures But of course Oppression is what Feminism is all about: Feminism = Abuse of Civil Rights = Abusive Control Under Feminism's influence Leftism has become a Mental disorder,-1,Against,0.9993919,0.00060811447,-1
1213877250908573696,"USER USER Youre right! It surely is!! Would you like proof? So easy: Millions of *self-sacrificing men* dead, slaughtered, and killing others to Protect their own. . Women: Sexism, Hatred, Murders of Millions of unborn, general Selfishness of... Feminism",-1,Against,0.9913794,0.008620591,-1
1213543269436706816,"So...I go append #feminism to a post, &amp; every time, #FeminismIsCancer turns up as 2nd option. Wow. Lot of really threatened men (or women-hating women) on this platform. Kind of makes me...want to be much more feminist. URL",-1,Against,0.78963244,0.21036753,0
1213498572068589569,"Leader against Sexual Harassment Well, that's right, you look at her, you don’t feel like rapist, a direct fight against harassment. URL",-1,Against,0.85440296,0.14559698,-1
1213486849089527808,Feminist got really quiet URL,-1,Against,0.6520184,0.34798163,0
1213151981360963584,"USER USER Some are mad. Some angry. Most have worked hard, don't they best, &amp; have been *Stabbed in the back* And ALL of them are simply pointing out the *FACTS* , which are mostly in opposition to the Cultural narratives, &amp; always clash w Feminism's narrative. Because",-1,Against,0.96535593,0.034644075,-1
1213137035428392960,USER Leftism is a Mental illness. And Feminism is Cancer,-1,Against,0.9998235,0.0001765698,-1
1213133308571332609,Transgender Activists Try to Redefine Women as 'Womxn' ?!?! URL #LiberalismIsAMentalDisorder #liberaltears IsCancer,-1,Against,0.90056366,0.099436395,-1
1212891205895258113,"USER USER Only women have the clout to reverse this, but they won't even admit they were wrong in Aborting their own Children... flushing a family down the toilet. Many say only the Brutality of Islam can reverse what Feminism started &amp; Leftism is finishing",-1,Against,0.96634555,0.033654466,-1
1212823072295702528,USER USER USER USER Leftism is flushing the Civilized world down the toilet It all started with the spread of Feminism,-1,Against,0.9945228,0.005477243,-1
1212766057414311936,"I find it interesting that #feminism claims the #patriarchy has been designed by #men to keep #women #opressed, yet to this day the #womenandchildrenfirst sentiment remains extremely strong in nearly every society worldwide",-1,Against,0.9381757,0.061824236,-1
1212550492880064512,Equality or Equity?? URL,-1,Against,0.3509624,0.64903754,0
1212431682151813120,I cheated on my prostate exam and my pastor didn't even notice LOL,-1,Against,0.86666495,0.133335,-1
1212406110466035713,USER Glad to hear! Modern day feminism is a cancer to our society.,-1,Against,0.9925315,0.0074685714,-1
1343282236720873474,"Elisa, (blue and maroon) whom I want to be; Pam, (green), who I am. Read ""Light,"" a superhero story set in the Middle Ages. URL",1,Favor,0.04452098,0.955479,1
1343276596111826944,The Future is Female URL,1,Favor,0.21878558,0.7812144,1
1343270456833486848,The 2020 silver lining URL,1,Favor,0.10133596,0.898664,1
1343025956999598082,"Tonight Take the opportunity to recharge your thoughts, visions, and process. ntune empowerment supportingwomen URL",1,Favor,0.013480699,0.9865193,1
1342885535925334022,"This workshop designed for Women is a project conducted by USER. It's a project aims to invite motivated and volunteer Women to write articles about themselves in topic like #WomenEmpowerment, #Feminism, #FemaleLeaders, etc Happy to support these ladies. USER",1,Favor,0.06341809,0.9365819,1
1342858542236065792,Small wants; big changes. Did you notice that these wants are as basic as they can be? Let us know what it is that you desire the most as a fellow feminist. URL,1,Favor,0.0470647,0.9529353,1
1342856214829522945,"The Red flags are right in your face, pay attention to the signs. ntune empowerment supportingwomen URL",1,Favor,0.047975514,0.9520245,1
1342739720778891264,USER USER USER USER As a #hindu #man SHAMEFUL TO HEAR YOUR OPINION FROM a hindu woman. OR ARE YOU A FAKE MAN WITH A FAKE HINDU WOMEN IDENTITY?,1,Favor,0.21198942,0.78801066,1
1342699075800428545,#HLA2021 #42YearsForMogulMOHANLAL #SnowFlowerByV#feminist #feminism #equality #girlpower empowerment,1,Favor,0.006867527,0.99313253,1
1342631325803696128,"USER USER Em, this vile misogynist abused you and every Woman here for two days, proved the efficacy of your tweet and the urgency of feminism with his ad hominem bullshit. Men are insecure toxic bullies, emotionally unstable and a clear and present danger to all Women.",1,Favor,0.9208507,0.07914933,-1
1342570755406479360,Wishing you the happiest holiday season full of love and laughter. URL,1,Favor,0.028751966,0.97124803,1
1342521294810722304,"If you faced a life unable to move below the neck and the devil let you move again in return for your soul, would you not consider it? Read Cassandre's story at URL URL",1,Favor,0.008989748,0.9910102,1
1342515705237876741,"This year is the 100th Year #Anniversary of the 19th Amendment! For more, read the Special #womensrights Issue of our #diversity #newsletter, #Respect. Download: URL Order free print copies: URL URL",1,Favor,0.0012065254,0.9987935,1
1342423171052400640,(2/2) On today's #FemaleFriday post we are talking about #Flossie Wong-Staal whose work on #HIV has impacted the #Millions affected by the #global #AIDS #epidemic ! URL,1,Favor,0.14093663,0.8590634,1
1342359431149998080,Season’s greetings Merry Christmas to you and yours . . . tv URL,1,Favor,0.012863318,0.9871367,1
1342276210525671424,#Ouch #feminism #GenderEquality #Golddigger #MenToo #womenempowerment #toxicFeminism #FEMINAZI #NirupaRoy #ABLANARI Decide ladies ! Equal or not? With equality comes equal responsibility too. URL,1,Favor,0.07811397,0.921886,1
1342004784715476992,"Dear Women, I would like to make it well known that I am an avid supporter of #freethenips Women should be able to do what they’d like with their bodies, your body your rules. If men can show their nipples, so can women!",1,Favor,0.26457167,0.7354284,1
1341980632323391488,"""Yes, I’m a feminist. But, I don’t think feminism is about hating the other gender."" Read Urwa's idea of feminism at: URL USER USER USER",1,Favor,0.17785726,0.8221427,1
1341936453819908096,"Yep, bound to happen.",1,Favor,0.47916895,0.52083105,0
1341895224826728448,Modern #feminism has taught women that #men are the enemy and that #twerking and putting on globs of #makeup will make them happy. Then when women want something serious no man wants to be with them. And they don't know why,1,Favor,0.82284784,0.1771521,-1
1341894085636976642,Modern feminism is the worst thing that has happened to women,1,Favor,0.9702051,0.029794864,-1
1341867482362105859,That wrong..! URL,1,Favor,0.21511868,0.7848813,1
1341861689214550018,As #women we have to start appreciating our own worth and each other's worth URL,1,Favor,0.014669877,0.9853301,1
1341825693194153985,"Again, for the ones in the back: Sex writers are. Not. Here. For. You. To. Hit. On. I'm slutty, and still not interested in you. URL",1,Favor,0.084134445,0.9158656,1
1341810369883455489,Day 23... Holly Fischer! #womeninsports #sports #sport #women 2020 URL,1,Favor,0.04699975,0.9530002,1
1341670333066194944,What does feminism mean to YOU? URL,1,Favor,0.24517977,0.75482017,1
1341650826058555394,Illustration by appyu8 .... Don't fall for societal beauty standards URL,1,Favor,0.13810797,0.86189204,1
1341484168404996100,Day 22... Celeste! #bbc #bbcsounds #soundoftheyear #feminist #feminism #Empowerment #womenempowerment #women #WomenSupportingWomen #girlpower #GirlBoss 2020 URL,1,Favor,0.0016038106,0.9983962,1
1341477547226349573,Where are the so-called #Feminist #womenempowerment gang now? Where is the USER USER leading lady USER? Can people like her get justice for ?,1,Favor,0.39233658,0.60766345,0
1341369658667110403,"KEEP GOING!!! I promise someone is watching your mission, vision, and goals. ntune empowerment supportingwomen URL",1,Favor,0.026272984,0.97372705,1
1341368634791272452,"They all better wake up, feminism on the way up. #feminism #feminist #womenempowerment ity",1,Favor,0.099813,0.900187,1
1341338618871259136,"According to this, the growing rape cases are proof of women's empowerment.",1,Favor,0.6339154,0.36608458,0
1341247437810388994,NASA announced at the beginning of the month that astronauts Christina Koch and Jessica Meir will be taking to the stars for an expedition outside the International Space Station. Check link for more info! URL URL,1,Favor,0.024360308,0.97563976,1
1341175113052512258,Snagged an awesome URL of the GWEC meeting last week! • • • empowerment supportingwomen URL,1,Favor,0.023409259,0.97659075,1
1341106561138221058,"So my nativity’s shepherds have been lost/broken over the years, but my grandson (an upcoming feminist) replaced them with a new and improved shepherd! Mary’s glad to have some more females on the scene. URL",1,Favor,0.534979,0.465021,0
1341029020264259584,URL Please visit this starving artist-writer's gallery page and buy his awesome post-feminist art! Thank you all! : ) URL,1,Favor,0.0021443355,0.9978556,1
1341020304282439680,"""I am not free while any woman is unfree, even when her shackles are very different from my own."" Audre Lorde #manchali #WonderWoman #Christmas #freedom empowerment URL",1,Favor,0.0635886,0.9364114,1
1340990513005162498,"This year marks the 100th Year Anniversary of the 19th Amendment! For more, read ""A Long Road for the 27th Amendment—And the ERA Too"" on The Informed Citizen Blog: URL #Subscribe here: URL URL",1,Favor,0.0015479994,0.99845195,1
1340879668417757191,"Is this #womenempowerment or #feminism? This is nothing but planning to use #GenderBiasedLaws in future to loot hard earned money of the men. Feminists never think about women, they are running their business",1,Favor,0.34994483,0.65005517,0
1340814028076183553,Boxing things up for our first drop. Watch this space. Follow our socials. You don't want to miss our first drop! URL,1,Favor,0.02164412,0.9783558,1
1340800083697295366,"Just. Fuck. Off. And that’s that on that. Signed, The Hyper-Feminine Feminist &amp; women EVERYWHERE URL",1,Favor,0.03609204,0.963908,1
1340659532834500609,SelfCare Sunday!! Use today to get YOU back to where YOU need to be. ntune empowerment supportingwomen URL,1,Favor,0.00248327,0.99751675,1
1340573234815754240,Check this out and comment URL #bloggers #blogging #blog #writerslift #Writer #writerslife #writingcommmunity #writing #girlpower #violenceagainstwomen #womenempowerment #Feminism #feminist #speakupforwomansafty USER USER,1,Favor,0.004848427,0.9951515,1
1340508283623366658,"In the whole world, Pakistan has only managed to surpass Iraq &amp; Yemen, Applause, If you still believe I have got fanatic sentiments:) You can read the whole report by visiting World Economic Forum.",1,Favor,0.20904262,0.7909574,1
1340409347659149312,"Stop expecting women to be smiling when they enter a room or walk by you. If our confident demeanor bothers you, then you are part of the problem! URL",1,Favor,0.13085966,0.8691403,1
1340364658973274114,Day 19... Emily Adams Bode! #fashion #fashionweek #NewYork #feminist #feminism empowerment boss URL,1,Favor,0.017892107,0.98210794,1
1340348343956905984,"Sometimes you find yourself in the middle of nowhere, sometimes in the middle of nowhere, YOU FIND YOURSELF URL #orangetheworld empowerment URL",1,Favor,0.05170323,0.9482968,1
1340295792096108544,"Today Meditate, Manifest, Motivate yourself and others to keep believing. ntune empowerment supportingwomen URL",1,Favor,0.01490803,0.985092,1
1340243806462091265,"May's World is a TV show committed to the achievement of the UN's SGD 5. We know that it's a long walk, but we also know that is is possible. So we invite you to come join us on this exciting journey! URL",1,Favor,0.007613759,0.9923862,1
1340125236352536579,"USER asked me a very important question today: What do all woman want most? I honestly replied, ""Power over our men. We want our husbands to give us more power when it comes to our relationship."" Am I right or am I wrong ladies? URL",1,Favor,0.28489724,0.7151027,1
1340123495380893698,"Hey guys! Yesterday was an achievement for our team, our volunteers went to eight Angadwadi centres and distributed ninety sanitary pads! #selfcare #hygiene #periods #menstruation #sanitarypad empowerment URL",1,Favor,0.0025932144,0.9974068,1
1340090108213604352,USER You are so full out shit!!! How can you sell a razor and the URL or a woman shaving their armpits!!! YOU ARE UPHOLDING THE PATRIARCHY WITH THIS KIND OF BULLSHIT YOU FAKE FEMINIST GRIFTERS!!,1,Favor,0.14407496,0.855925,1
1340069332731179012,Finally at the end of finals week you survived the semester once again! Now you can go relax and do something to relieve all that stress you had built up.,1,Favor,0.16719256,0.8328075,1
1340016179734261761,"“I won’t lose, you can’t win” - USER (Song: Bust Me, Album: Eternal Atake) URL",1,Favor,0.045555107,0.95444494,1
1340012971129516038,Where my girls at ? #girlpower #girl #businesswoman power #girlpower #girl #love #girls #girlboss #fashion #instagood empowerment URL,1,Favor,0.00024176583,0.9997582,1
1339996885420036096,Day 18... Lashana Lynch! URL,1,Favor,0.11515234,0.88484764,1
1339970211831640066,This is one angry woman. Hail feminism. What the heck wrong did that guy do to annoy her? Any explanations?,1,Favor,0.6394213,0.36057872,0
1339944793686720513,"West always love to preach but FAIL to Practice. WHITE SUPREMACY should be smashed by women if they want equality. USER USER #womenempowerment , #feminism of West is a sham !!",1,Favor,0.086140275,0.9138597,1
1339944501373124608,"USER USER USER USER West always love to preach but FAIL to Practice. WHITE SUPREMACY should be smashed by women if they want equality. USER USER USER #womenempowerment , #feminism of West is a sham !!",1,Favor,0.2086573,0.79134274,1
1339937678964498432,Keep Healing it’s YOUR RESPONSIBILITY!!! ntune empowerment supportingwomen URL,1,Favor,0.0047830124,0.99521697,1
1339891858793615360,"""Feminism isn't about making women stronger. Women are already strong, it's about changing the way the world perceives that strength."" URL",1,Favor,0.0019885725,0.99801135,1
1339885717049110529,People are too quick to pass a judgment and too slow to self reflect. Everyone has their own choices #judgmental #society #bringthechange #feminism #womenempowerment #layout #photoshop #URL #pinterest #illustration . . . URL,1,Favor,0.07834604,0.921654,1
1339844497233092608,Don't let anyone set your standards for you #motivationalquotes #motivation #inspiration #inspire #qoutes #Feminism #feminist qoutes URL,1,Favor,0.017074015,0.982926,1
1339823974738485248,"Feminism isn't about making women stronger. Women are already strong, it's about changing the way the world perceives that strength. - G D Anderson",1,Favor,0.0135471085,0.9864529,1
1339760170503532544,Women like our Quality Assurance Lead Chandhiny are driving URL to a better future. Learn more about our employee story. URL URL,1,Favor,0.008267085,0.99173295,1
1339602562631102465,Let's talk about women in leadership... specifically #women in the #church. Link URL URL,1,Favor,0.011110962,0.988889,1
1339500300126679040,"At Fuzia, we have taken a vow to work towards women empowerment and gender equality, and to be a part of this fraternity, visit URL URL",1,Favor,0.0011647464,0.99883527,1
1339471769644634112,"No, feminism is not about choice URL",1,Favor,0.89485186,0.10514811,-1
1339456859451895816,Out NOW on ALL PLATFORMS . . . . . #musically #triller #tiktok #rn #rnbsoul #happy #igtv #reels #newmusicalert #blogger #news #newsingle #love #hate #kiss #hugs #womenempowerment #ladies #shoplocal #shoeslover #feminism #babyboy #explorepage #expl… URL URL,1,Favor,0.0024104882,0.9975896,1
1339406084101058561,"If you’re going to care about foreign relations and civil rights, then stand up for women in Saudi Arabia. ⁦USER⁩ ⁦USER⁩ #StandUpForWomen #womenempowerment #Feminism #WOW ⁦USER⁩ URL",1,Favor,0.0410598,0.95894027,1
1339365960281710592,You owe it to yourself to make YOU a priority. ntune empowerment supportingwomen URL,1,Favor,0.008928059,0.9910719,1
1339340179673329665,"USER Yet somehow it's #Feminism &amp; #FemaleEmpowerment #WomensRights #WomenEmpowerment to satisfy and cater to these Males/Men/Boys by giving them whatever they want Sex/Anal/Kinks &amp; never say No! because what Girl/Woman chooses saying ""No"" to Strange Old Perv Men when they ask for Sex? URL",1,Favor,0.7228778,0.27712223,0
1339337006673870848,Our monthly newsletter is on the way as we speak make sure you are subscribed below! URL,1,Favor,0.014607274,0.98539275,1
1339271366680383490,Sports have always been a distraction from “reality” it’s also deeply rooted in #racism &amp; #misogyny. All #team owners &amp; their family lineages are being,1,Favor,0.12324428,0.8767558,1
1339239909207502855,Be Confident you’re making it happen!! The business is coming!! Stay in Tune with yourself keep making moves!!! ntune empowerment supportingwomen URL,1,Favor,0.003655617,0.9963444,1
1339239891826315267,Just whyHow was this woman even elected? #metoo #Feminism #womenempowerment Do you agree with this?,1,Favor,0.24323735,0.7567626,1
1339239029984948229,"How To Find Inspiration For Creating Viral Content, Katherine Young Creator of the Girls’ Life Magazine Cover Meme URL URL",1,Favor,0.0012904523,0.99870956,1
1339206490746445825,The Another Mother project is designed to take women out of the dark poverty trap permanently by providing them with a long-awaited opportunity that they will never be accorded otherwise. URL,1,Favor,0.036905378,0.9630946,1
1339133241945706500,Never be afraid to sit awhile and think. Follow USER. #womenempowermentwednesday #strongwomen #women #strength #love #girlpower #confidence #feminism #loveyourself #girl #confidentwomen #powerwomen #womenempowerment #tothegirls #strongwoman #selflove #loveyourself . URL,1,Favor,0.00344539,0.9965546,1
1339057704069894145,We are ready. It's called assault and we will support you in any way we can. URL,1,Favor,0.022367058,0.97763294,1
1338969474943205376,Fun fact for today: zura karuhimbi saved lives during the Rwandan genocide by pretending to be a witch haunted by ghosts. Because of years of medicine work she managed to trick everyone URL,1,Favor,0.1606157,0.8393843,1
1338907797895966720,It isn't feminism if it's not intersectional feminism !!!,1,Favor,0.47882316,0.5211768,0
1338906022610604037,"A man has the choice of fatherhood, the option to stay or to walk away after conception. The woman doesn’t have this option. Gender equality is a dangerous myth. #destroythepatriarchy #Gynarchy #femaledominance #BlackWomen Empowerment",1,Favor,0.13588403,0.86411595,1
1338884020680019973,"Illustration by USER .... every curve. every inch. every mark. every dimple. my body is mine, and I love it. URL",1,Favor,0.0678713,0.93212867,1
1338868922066509830,"Illustration by annabstracts .... You don't need bauji's permission to live your life. Live your Life for you, not to please Expectations. #ddlj #moviesource #illustration empowerment #ınstagood #feminism supportingwomen URL",1,Favor,0.015635742,0.9843642,1
1338739795850272769,"To combat systemic violence inflicted upon women in their homes, we developed a strategy in the economic as well as the social sphere. . #violenceagainstwomen #feminism #feminist #domesticabuse #domesticviolence empowerment URL",1,Favor,0.004970714,0.9950293,1
1338713568695492608,"""iN tHe nAmE oF fEmInIsM wOmEn wAnT tO bE nAkEd"" No! They just want the same rights &amp; privliges as you",1,Favor,0.61189413,0.38810587,0
1338524197430112260,Kindly vote for USER as the African Youth of the year (female),1,Favor,0.022053016,0.97794694,1
1338492670512148480,I don't compete for the spot. I am the spot. URL,1,Favor,0.06130806,0.9386919,1
1338461271239372801,Who's the person or organisation you would nominate? Read more about the award here: URL Don't forget to drop a mail to mfaUSER.org URL,1,Favor,0.17405573,0.82594424,1
1338312647754706947,Gifting womanhood! . . #selfcare #hygiene #periods #menstruation #sanitarypad #womenempowerment #women #girls #ngo #yef #tampons #menstrualcycle #feminism #charity #donate #education #awareness #periodpoverty #periodproblems #contribute #nonprofitorganization #menstrualhealth # URL,1,Favor,0.005986626,0.99401337,1
1338290425002659841,I love this poster paying tribute to nine inspiring women by artist Karen Hallion. #girlpower #NoSinMujeres #Feminism #womenempowerment USER URL,1,Favor,0.0013563521,0.9986437,1
1338048332564992000,NEW MUSIC ALERT! Have you heard 'You want me to suffer' by RosesAreBlue? URL Listen here #sundayvibes #SundayThoughts #NowPlaying #Listen #Radio #Online #musicaltreat #Musica empowerment,1,Favor,0.012375868,0.98762417,1
1337860327829098498,"The party of #feminism? TLDN | URL for sale now, limited time, Afternic. #dougband #epstein #womenempowerment. URL",1,Favor,0.17539519,0.8246048,1
1337685035953033216,"Feminists approach ""The women is only strong when she look sexy in public"" She is not strong and have no freedom if she wear full clothes even by her own choice",1,Favor,0.44274527,0.5572547,0
1337673343504302080,USER madam your ideal woman is here. Kindly praise her. URL #womenempowerment #equality #EqualityForAll USER USER,1,Favor,0.015327858,0.9846721,1
1337622304977690625,Being feminine isn't the curse it's made out to be. Sexism is deep-rooted in our society. Unlearn your sexist tendencies. URL,1,Favor,0.7464884,0.25351158,0
1337517515497467908,Is it just me or has the week flown by? I do hope your motivation hasn't flown away as well. There's so much I'm sure you can achieve this month just keep doing what you do best and we got your back sis,1,Favor,0.0679311,0.9320689,1
1337501410301255685,Coping with trauma can be freaking hard and loving yourself after can be worse. URL,1,Favor,0.16092123,0.8390788,1
1337477901181210626,"Dear Twitter, what is the best book on personal finance for teenage girls based in the UK? Thanks in advance!! &amp;",1,Favor,0.031846967,0.968153,1
1337461571115769859,"If you can dream it, you can do it! URL",1,Favor,0.07187785,0.9281221,1
1337457443786383362,"She is also a Technology Executive and Board Director at USER. To see Yasmin speak on her Top 100 Most Powerful Women award visit URL """,1,Favor,0.18096052,0.81903946,1
1337442792453369858,Get Inspired by Shirley Chisholm! URL URL,1,Favor,0.019008974,0.980991,1
1337397226977505281,"Shirley Chisholm spent her life working towards inclusion, racial equality, and female empowerment. Read more about it here! URL URL",1,Favor,0.010849061,0.9891509,1
1337388182795677700,"It should be ""humankind"" instead of ""mankind"" #Feminism #EqualityForAll #mankind #humankind #womenempowerment AreHumanRights URL",1,Favor,0.18388198,0.81611806,1
1337348820963889153,A recent write-up for USER,1,Favor,0.023897965,0.976102,1
1337155129976516608,"Fun fact Thursday! Sally K. Ride was the first American woman in space! On June 18, 1983 she was sent out on mission STS-7 with 4 other crewmates aboard the Space Shuttle Challenger. Just goes to show you that hard work and dedication always pay off. URL",1,Favor,0.17675778,0.82324225,1
1337145339753754626,Day 10... Florence Given! #florencegiven #feminist #feminism #Empowerment empowerment URL,1,Favor,0.012244793,0.98775524,1
1337127898738814979,"This photo is from 1972 Afghanistan, before the Taliban. URL",1,Favor,0.14132658,0.8586734,1
1337110040797454338,Today marks an end to our #Orange #Week Event where we brought you stories of women standing up against everything that tried to bring them down URL,1,Favor,0.018850906,0.9811491,1
1337078129534193664,"Women are humans, humans are women, who have equal liberty to access human rights just as anyone existing. Day URL",1,Favor,0.020178638,0.9798213,1
1336977474891120640,"Enough of only #womenempowerment #feminism #feminist A man too need #empowerment #masculism I was a man equated with #women #eunach by #women also. Stand with a man but don't push him down too. A man is #misstreated by other #Men too. What is there in walk,that is ???",1,Favor,0.27171433,0.7282856,1
1336971586134441985,#education will eradicate #illeteracy but if #naqab #burqa is termed as #womenempowerment than it will stay #Forever . Either all #feminist n people into #feminism wear it or shut up.#Allah hates it or else who would have been born with one. Women with burqa are less URL,1,Favor,0.2407742,0.75922585,1
1336958269877858304,"""I'm tough, I'm ambitious, and I know exactly what I want. If that makes me a bitch, okay"" - Madonna alquotes URL",1,Favor,0.24585013,0.75414985,1
1336936576035721216,Throw these hoes back into the rough place we call the streets URL,1,Favor,0.10168016,0.8983199,1
1336916213847314433,"We are #feminist for #feminism n #womenempowerment #WomensRightsAreHumanRights #prostitution #activism #Activist Today most prostitution is due2 hunger,#HumanTrafficking n legalising it. But its in your face..open..why no rehabilitation n giving jobs?But instead legalised?",1,Favor,0.18105826,0.8189418,1
1336912778276208641,We are #feminist for #feminism n #womenempowerment #WomensRightsAreHumanRights If I call any women a 'prostitue' its an abuse n I am not a virtuous man but than the #World makes it #legal Am I #confused or rest of the world n #Humanity is??,1,Favor,0.40510526,0.59489477,0
1336910620856209408,"We are #feminist for #feminism n #womenempowerment #WomensRightsAreHumanRights Intellectual say #prostitution is required for people who have problem getting sex, so why not make it a #socialwork done twice a month? Are you offended by this? So am I,by legalising prostitution",1,Favor,0.20178188,0.7982181,1
1336909248077316099,We are #feminist for #feminism n #womenempowerment #WomensRightsAreHumanRights Is prostitution a career? The research and testimonies of survivors reveal that prostitution is not a “job” but a form of violence against those sold for sex. #world Still its ?,1,Favor,0.09961716,0.9003829,1
1336908472022003712,We are #feminist for #feminism n #womenempowerment #WomensRightsAreHumanRights Studies indicate that legalizing prostitution can increase human trafficking.,1,Favor,0.20044968,0.79955035,1
