id,Tweet,Label_EI,Stance_EI,Label_EII,Stance_EII,Label_EIII,Stance_EIII,Label_EIII_v2,Stance_EIII_v2,Date
1344039463324962818,Trabajando y escuchando temas relevantes para el mundo.  #AbortoLegalYa #SeráLey #Argentina🇦🇷  “El Senado argentino debate el proyecto para legalizar el #aborto”.  https://t.co/L6vm2EdUwO,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:55:53
1344039047677825032,"""ABORTO LEGAL ""Mi abuela 65 años , 3 hijos y 10 nietos, cuando mi mamá se embarazó a los 17 la doctora le propuso abortar ella respeto la decisión de mi mamá quien decidió seguir el embarazo, es todo empatía gente ✊ #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:54:14
1344038736506589194,"Aborto legal, seguro y gratuito! 💚 #AbortoLegal2020 #AbortoLegalYa  https://t.co/AAgdd9hiGE",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:53:00
1344037228121645057,"Es hoy, levantemos nuestras voces!!! #AbortoLegal2020 #AbortoLegal #Aborto #AbortoLegalYa #AbortoLegalEsVida  https://t.co/SJIH5i2Xy9  https://t.co/sA6XE03K5f",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:47:00
1344036079947706368,Lo que esta contando en este momento la senadora Maria Eugenia Caltalfamo es tremendo el hostigamiento que sufrio por su postura a favor del aborto es terrible y alguien se tiene  que ser cargo #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:42:27
1344035918211121152,"Mi sueño es despertarme y que el aborto sea legal, no aguanto más esto #ABORTOLEGALYA",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:41:48
1344033757955764224,"Es hoy! 💚 Aborto legal, seguro y gratuito para personas gestantes ya!   #abortolegalya💚 #seraley #abortolegal @ Congreso De La Nacion Argentina  https://t.co/qPfvOuaPqA",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:33:13
1344033554066534401,"Persona de jengibre por el aborto legal, seguro y gratuito. Es ahora #abortolegalya #abortolegal2020 en Floresta  https://t.co/k121YmRV2s",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:32:24
1344032972182319104,"🙋‍♀️🇦🇷 Estamos con todas nuestras hermanas argentinas, apoyamos el #AbortoLegal2020 #AbortoLegalYa  Míralo en vivo ahora  👉  https://t.co/G5cS0q0Ywo  #Feministas #Feminismo #IgualdadDeGénero #DesigualdadDeGénero #Mujer #Aborto  https://t.co/Pq77L3BV4c",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:30:06
1344032835867471873,"Yo sé de la existencia del #aborto desde el colegio, y lo sé porque varias de mis compañeras (niñas de 14 o 15 años) en ese entonces lo hacían con pastillas. 🧵1/ #AbortoLegal2020 #SeráLey #AbortoLegalYa  https://t.co/lY9nwbHUfa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:29:33
1344030074480324608,"Zimmermann inoportuna es tu mentalidad de dinosaurio, el debate de la legalización del aborto no es nueva y es urgente!  #AbortoLegal2020  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:18:35
1344029239419543556,Entre el 13% y 16% de las muertes maternas son a causa de un aborto inseguro. El uso de #Misoprostol ha reducido las complicaciones por aborto.  https://t.co/mC27A3Itds  #AbortoLegalYa #AbortoLegal2020 #SeráLey  https://t.co/ExRBX7L0gK,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:15:16
1344029213209333763,"Educación sexual para decidir, anticonceptivos para no abortar, aborto legal para no morir. #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:15:09
1344027838438105090,"De curiosa, antes de que empezarán a reclamar aborto legal, las pañuelo celeste se quejaban del aborto clandestino? O está mal ahora que es visible? #AbortoLegal2020 #AbortoLegalEsVida #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:09:42
1344027686818209792,La primera vez que hablé sobre #Aborto con mis amigxs fue por ésta película #AbortoLegalYa #EsHoySenado #AbortoLegal2020 #AbortoLegalEsVida 💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚  https://t.co/qg5TlwQz6E,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:09:06
1344027325453770752,Hola @Senadora_Olalla Votá a favor del #Aborto Ayuda a salvar miles de vidas.  #AbortoLegal #AbortoLegalYa #QueSeaLey 💚💪  https://t.co/9Mk4QyiiEo,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:07:39
1344026915376607232,Se imaginan la vergüenza ajena de la prox generación cuando en clase de historia les digan que habia 10 imbeciles en contra de la ley para aborto legal y que su justificación era que de ultima al niñe lo podías regalar? #AbortoLegal2020 #EsHoy #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:06:02
1344026867251212291,"HOY ES UN DÍA HISTÓRICO.  ES AHORA, ES URGENTE💚✊ ABORTO LEGAL, SEGURO Y GRATUITO!! #AbortoLegalYa #QueSeaLey",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:05:50
1344026478464413697,Aborto legal y seguro. Suerte ARG!! ✊💚 #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:04:17
1344025896345337856,"¡Hoy es un hermoso día para que el ABORTO SEGURO, LEGAL Y GRATUITO, será Ley en Argentina! 💚✨ #AbortoLegalYa   Compás, estamos con ustedes 📣📣  https://t.co/7Gneul3iO4",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:01:59
1344025563892166658,educación sexual integral para decidir anticonceptivos para no abortar aborto legal para no morir 💚💚💚 #AbortoLegalSeguroGratuito #AbortoLegalYa #QueSeaLey,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 15:00:39
1344024691992915968,"Comparto estas ilustraciones hermosas de @LolaFigallo en el día en que el Senado argentino debate la ley del aborto legal, seguro y gratuito #AbortoLegal2020 #SeraLey #AbortoLegalYa #AbortoLegalSeguroGratuito 💚  https://t.co/yPnS2KBGRn",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:57:11
1344024630588223489,"Aborto legal en el hospital, aborto legal en cualquier lugar 💚 #AbortoLegal2020 #AbortoLegalYa  #AbortoLegalEsVida #EsHoy #EsAhoraSenado #EsHoraDeEscucharnos #proaborto #QueSeaLey #QueSeaLey2020",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:56:57
1344024342632558594,Acá frente al Congreso jugando un fulbito para que #SeaLey.   Aborto legal 2 - Celestes antiderechos 0   #EsAhoraSenado #AbortoLegalYa  https://t.co/KlTUImY9jN,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:55:48
1344024059554750468,"en cualquier caso querria haber sido abortado para no tener que escuchar los ""argumentos"" de los anti-aborto. #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:54:41
1344023654397587457,"ES HOY  Compartimos este poema colectivo que escribimos en el taller de poesía virtual 2020, antes de la votación del Aborto en Diputadxs.   Es Ahora. Ya no hay marcha atrás ✊🏾💚  #EsAhoraSenado #AbortoLegalYA #QueSeaLey  https://t.co/cxim4LxVVq",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:53:04
1344023525586305025,Quiero de regalo de cumpleaños que el aborto sea legal  #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroGratuito,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:52:33
1344023506992967681,"La señora esta que está hablando... alguna vez ha cogido? Parece que no, porque animarse a decir que se puede erradicar el aborto es delirante. El aborto SIEMPRE existirá. HIPÓCRITAS! #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:52:29
1344023174195851264,Imagínate si la iglesia se organizará contra la pedofilia como lo hace contra el aborto  #AbortoLegalYa  💚,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:51:10
1344023127295201280,Lindo día para que el ABORTO deje de ser CLANDESTINO 💚. #AbortoLegal2020  #AbortoLegalYa #EsHoy  #EsAhoraSenado #Aborto #proaborto,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:50:58
1344022694937804800,".@Weretilneck, no es una cuestión de convicciones personales, sino de salud pública. Las tasas de embarazos no intencionales son más altas en países que restringen el acceso al aborto y más bajas en países donde el aborto es legal.  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:49:15
1344022252816240641,".@EdgardoKueider, no es una cuestión de convicciones personales, sino de salud pública. La clandestinidad es un grave problema de salud pública. El aborto, como cualquier hecho sanitario, debe ser atendido por el sistema de salud.  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:47:30
1344022228824895493,"Enserio cuesta tanto entender de que se trata ?  No es aborto si, aborto no … es legal o clandestino.  Increíble que aun, después de tanto tiempo, siga leyendo a gente que evidentemente no quiere registrar que los abortos nunca dejaron de existir!!!!!!!! #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:47:24
1344021780667756551,"El Aborto como cuestión de salud pública: la vida de miles de mujeres q mueren y/o sufren en clínicas clandestinas o asumen maternidades forzadas debido a violencia, falta de atención en salud sexual y reproductiva, desatención se discute en #Argentina #AbortoLegalYa #SeraLey",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:45:37
1344021332300853250,"Los mismos que están en contra de la legación de aborto, son los mismos que piden que vuelvan los militares ... #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:43:50
1344021027253350401,"Aaaaah claro!!! Nancy, claro fue por la pandemia que no se en envío antes el aborto al congreso, por eso Fernandez decía ""que divide mucho"" era por la pandemia.  #seGanaEnLasCalles #AbortoLegalYa  No te debemos nada",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:42:38
1344020711426449408,"Aborto Legal, Seguro y Gratuito.  ✌🇦🇷💪💚 #AbortoLegal2020   @CFKArgentina ""vos, sabés que sí"".  @alferdez @ginesggarcia @Kicillofok   #AbortoLegalEsVida #AbortoLegalYa #AbortoLegal #SeraLey #EsAhoraSenado #QueSeaLey @MinGenerosAR @msalnacion @SenadoArgentina #feminismo #29D",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:41:22
1344020531289481217,"Pondría algo en mi nombre por lo del Aborto, pero me saca todo lo bonito (?)   Así que el corazón verde me es suficiente 💚  #SeraLey #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:40:40
1344019782383915008,"EDUCACIÓN SEXUAL PARA DECIDIR, ANTICONCEPTIVOS PARA NO ABORTAR, ABORTO LEGAL PARA NO MORIR ✊💚  ES HOY, SERÁ LEY 💚💚💚  #AbortoLegal2020  #AbortoLegalEsVida  #AbortoLegalYa  https://t.co/E7G748V9DR",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:37:41
1344019104164966402,Estamos con ustedes Argentina 💚  #AbortoLegalYa #AbortoLegalSeguroYGratuito    El Senado argentino debate el proyecto para legalizar el aborto   https://t.co/avr1XONWyt,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:34:59
1344018813193482241,Políticas públicas y religión no van de la mano. Las leyes que penalizan el #aborto violan los derechos humanos de niñas y mujeres.  #AbortoLegalYa #NinasNoMadres #AbortoLegal2020,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:33:50
1344018749494616067,"Estos senadores de Argentina. A huevo tienen que hablar media hora  de su visión heteropatriarcal, machista y misógina de por qué el aborto no debería despenalizarse. Solo para terminar votando por el NO 🙄🤌🏽 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:33:35
1344018683371409410,"""Porque nos comparan con leyes de 1930 piensan que somos asesinxs por esta a favor del aborto"" Nancy sos la uno, estamos todas igual de cansadas que vos #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:33:19
1344017990078050304,"""no vamos a agarrar mujeres para que se hagan el aborto"" #SeráLey2020  #AbortoLegal2020  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:30:34
1344017315789156359,"🔷""No existe en ningún Tratado el derecho al aborto, existe el derecho a la vida"".  (Dalmacio Mera, Senador por Catamarca, Frente de Todos) #AbortoLegal2020 #EsAhoraSenado #AbortolegalYA #seraley2020 #Esurgente #Abortolegalesvida",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:27:53
1344017253537361925,Alguien que lo haga callar a Mera... Ya me da jaqueca escuchar tanta estupidez.  #EsAhoraSenado #Aborto #AbortoLegal #AbortoLegalYa #AbortoLegalEsVida #AbortoLegalSeguroYGratuito,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:27:38
1344016334238187527,ES HOY!!!  SIEMPRE CON VOSOTR@S!! SERÁ LEY!!! ABORTO LEGAL SEGURO Y GRATUITO!!!  💚💚💚💚💚💚 #AbortoLegalYa #AbortoLegalEsVida,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:23:59
1344016218634801154,"""Decir que estás a favor del aborto en casos de violación es decir que una mujer tiene que sufrir y ser humillada para poder decidir sobre su cuerpo""  💚💚💚💚💚💚💚💚💚💚💚💚💚  #AbortoLegal2020 #AbortoLegalYa #vaASerLey",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:23:31
1344016170483994624,"¡Aborto legal, seguro y gratuito en #Argentina!   #SeraLey #AbortoLegal2020 #QueSeaLey2020 #AbortoLegalYa  https://t.co/ixqgtRTrHo",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:23:20
1344015157643644932,"Mera tiró que es tradicion argentina el aborto ilegal, mas rancio no se consigue. Si ajustan la definicion de la TV se pueden ver las moscas sateliteandolo. #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:19:18
1344014735201755136,✊🏽Conspirar colectivamente es político. Habitar nuestras cuerpas y descubrirnos en manada es una batalla ganada. 💚Aborto legal es justicia social. 💚#esahorasenado #quesealey #abortolegalya  https://t.co/YlOaTz5xex,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:17:38
1344014559837888514,"Estamos en clase de historia o en un debate para despenalización del aborto? Señor estamos en 2020 no meta el año 500 antes de cristo. informate lo que es ""EVOLUCIÓN"" y despues veni....💚💚💚 #AbortoLegal2020 VA A SER LEY #SeraLey  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:16:56
1344014420859629573,[Vivo] Seguí la sesión del Senado por la legalización del aborto  https://t.co/O9CUEwdo9v  #AbortoLegal2020 💚 #AbortoLegalYa #EsUrgente  https://t.co/QZs70FAo5d,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:16:23
1344014345727057928,"@sol__despeinada Hablan de basureros, pero el único basurero que vio en su vida fue el de Avenida Brasil que lo miraba con un TV plasma de 90 pulgadas.  #AbortoLegal2020 #AbortoLegalEsVida #AbortoLegal #AbortoLegalYa #Aborto #SeraLey #seraley2020 #QueSeaLey",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:16:05
1344014265418702853,Las personas con capacidad de gestar abortamos.  La discusión no es aborto sí o no. Se debate si será legal y seguro o si continuará en la clandestinidad del negociado y la muerte.  Aborto legal es justicia social.  #EsHoy #abortolegalya #SERÁLEY  https://t.co/HIeOsi7UVH,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:15:46
1344014235819454464,"@RambaldiFer Si, por la vida de las mujeres que requieren un ABORTO! #AbortoLegalYa  #AbortoLegal2020  #AbortoLegal",1,Favor,0,Uknown,1,Uknown,1,Favor,2020-12-29 14:15:39
1344013527422545922,"Los senadores deberían hacer leyes por y para los ciudadanos, no sólo para los hombres.  #AbortoLegal2020 #AbortoLegalEsVida #AbortoLegal #AbortoLegalYa #Aborto #AbortoLegalSeguroGratuito #SeraLey #seraley2020",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:12:50
1344013502562902022,"Me sacan a @dalmaciomera por favor? Esta hablando pavadas y compara el aborto con la sequía, los cerdos y años anteriores a Cristo! Esto es joda? #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:12:44
1344013312355393540,"Legalizar el aborto no significa que tengas que abortar obligadamente, es una desición propia y nadie tiene que oponerse a eso, es tu cuerpo, es tu desición. #AbortoLegal2020 #vaASerLey #AbortoLegalYa  https://t.co/HPyJzUo4ty",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:11:58
1344012508005347328,"Esperemos que hoy, contrario a lo que sucedió en el 2018, el senado Argentino entienda la NECESIDAD de legalizar el aborto.  Por la dignidad de las mujeres gestantes que desean interrumpir voluntariamente su embarazo, hoy gritamos #AbortoLegalYa.",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:08:47
1344011855409377280,"Bien @OscarParrilli! Reconociendo que el aborto es un asunto nuestro. Que somos nosotras las que decidimos sobre nuestra capacidad de gestar y si queremos o no, maternar #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 14:06:11
1344010255181742080,En Argentina el aborto será ley. Es hoy. #AbortoLegalYa #AbortoLegal2020,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:59:49
1344009776938819587,Este 29 de diciembre es un día movido a nivel legislativo. Diputados debate la movilidad jubilatoria y el Senado la legalización de aborto.  #AbortoLegal2020 #AbortoLegalYa #AbortoLegalNo  https://t.co/GyQmTaEvTQ,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:57:55
1344008365379366924,Los hombres también abortan Abortan de sus responsabilidades como padre a la hora de abandonar a sus hijxs #AbortoLegal2020 #SeraLey #AbortoLegalYa #Aborto,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:52:19
1344008151906066435,"No tolero a HOMBRES VARONES opinando sobre lxs cuerpos de lxs mujeres. Nos deben esta ley, nos deben el aborto legal #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:51:28
1344008145522327554,"ASI SE REALIZA UN ABORTO, IMAGEN DEL HOSPITAL DE MUY MUY LEJANO...  #SeraLey #EsAhoraSenado #AbortoLegalYa  https://t.co/xaSjc1xkAp",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:51:27
1344007762657869824,"🔷""Este proyecto deja sola a las mujeres, porque a las mujeres que llegan con angustia solo se les ofrece un aborto"" (Mario Fiad, Senador por Jujuy, Juntos por el Cambio) #AbortoLegal2020 #EsAhoraSenado #AbortolegalYA #seraley2020 #Esurgente",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:49:55
1344007134997073920,El senador mario fiad (ucr jujuy) dice que legalizar el aborto es contrario a hacer justicia con los violadores de niñas ¿Qué quiere? ¿Presentar a le niñe como prueba?  #AbortoLegal2020 #AbortoLegalYa  #AbortoLegal,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:47:26
1344006996379447301,#SenadoEsAhora estén a la altura de la historia. 💚 Educación sexual para decidir  💚 Anticonceptivos para no abortar  💚 Aborto legal para no morir #SeraLey #AbortoLegalYa #JusticiaSocial  https://t.co/MgjLGKv9i4,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:46:53
1344006275554828290,#SeraLey #AbortoLegalYa  Maria Elena Naddeo en defensa del proyecto de ley de aborto legal IVE. @APDHArgentina @mariaenaddeo @SenadoArgentina  @MinGenerosAR  @dianamaffia   https://t.co/4bPteWhJt2,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:44:01
1344006244122591232,💚ABORTO💚LEGAL💚 #SeraLey #AbortoLegal #AbortoLegal2020 #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:43:53
1344006064493232133,"Si el Senador Fiad leyera el Código Penal, se cae de orto al enterarse que el aborto para los casos de violación está normado hace 100 años. #SeraLey #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:43:10
1344006055278338049,Hoy hacemos historia. Hoy se logra algo histórico. Es hoy cuando diremos aborto legal para no morir.  #seraley2020 #SeraLey #AbortoLegal2020 #AbortoLegalYa  #diosesabortero,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:43:08
1344005456163966976,"Que el aborto sea legal no significa que sea obligatorio, entiendan ya! Es para que una persona pueda decidir sobre su cuerpo con seguridad sin hacer algo obligadamente #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:40:45
1344005264790339584,Aborto: vigilia en Mar del Plata para seguir la sesión del Senado  #AbortoLegalYa #AbortoLegal2020 #AbortoLegal   https://t.co/Ab4otJHBXT  https://t.co/zr7qJhAavm,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:40:00
1344005057633726466,"@LucilaCrexell, no es una cuestión de convicciones personales, sino de salud pública. La despenalización del aborto no pronostica un número mayor de abortos, pero sí reduce la mortalidad y la morbilidad materna.  #AbortoLegalYa",1,Favor,0,Uknown,1,Uknown,1,Favor,2020-12-29 13:39:10
1344004739361628164,"💚 es hoy, será Ley !!   Senadores y senadoras: ABORTO LEGAL SEGURO Y GRATUITO YA !!  #SeraLey #AbortoLegalYa #EsHoySenado",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:37:54
1344004709401710594,Es hoy! Aborto legal es justicia social #AbortoLegal2020 #AbortoLegalYa 💚💚💚  https://t.co/VggeF8UkcW,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:37:47
1344004665919352832,Pablo Duggan se cruzo con la antitodo Chinda Brandolino por la ley del aborto y se dijeron de todo  Nicole Neumann #EsUrgente #EsAhoraSenado VA A SER LEY #AbortoLegal2020 #AbortoLegal #AbortoLegalYa #AbortoLegalAbandonoEstatal #AbortoLegalEsVida   https://t.co/xpN7H7je9g,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:37:37
1344004523791175680,El mensaje de actrices argentinas por la legalización del aborto Nicole Neumann #EsUrgente #EsAhoraSenado VA A SER LEY #AbortoLegal2020 #AbortoLegal #AbortoLegalYa #AbortoLegalAbandonoEstatal #AbortoLegalEsVida    https://t.co/uxYDiqMADu,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:37:03
1344004396548583439,"""Está ley no recomienda a abortar, lo que habilita es un derecho, una práctica segura. ¿Vamos a permitir que el aborto clandestino siga sucediendo? ¿Vamos a seguir siendo cómplices?"" Interpela @Norma_Durango en su cierre. #AbortoLegalYa 💚",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:36:33
1344004030889123842,"Educación sexual para decidir,  anticonceptivos para no abortar, aborto legal para no  morir!!!💚✊💜 #SeraLey #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:35:06
1344003905722707971,".@LucilaCrexell, no es una cuestión de convicciones personales, sino de salud pública. El aborto es una práctica médica no riesgosa cuando se realiza en condiciones seguras y en un ambiente legal adecuado.  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:34:36
1344003795735478274,"""La discusión no es aborto sí o aborto no, es aborto legal o aborto clandestino.""  #SeráLey2020  #AbortoLegal2020  #AbortoLegalYa  💜💚💜💚💜   https://t.co/HW9OAvN9Uj",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:34:09
1344003791767695366,"""Vos sos puto así que no tenes derecho a opinar del aborto"" me acaban de decir. Opinión por mis hermanas y mis amigas 💚 #AbortoLegalYa  https://t.co/1ihi1xR3cI",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:34:08
1344003678123003908,“La clandestinidad del aborto no impide su realización sino que aumenta los riesgos y atenta contra la dignidad de las mujeres y de toda la sociedad. No queremos ni una sola muerte más por abortos clandestinos” #AbortoLegal2020 #SeraLey #AbortoLegalSeguroYGratuito #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:33:41
1344003060377513986,"29 de Diciembre del Año 2020, último día de la Argentina con Aborto Ilegal ... #AbortoLegal2020 #SeraLey #AbortoLegalYa 💚💚💚",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:31:14
1344002448936075266,"El Senado define hoy la aprobación de la Ley de Interrupción Voluntaria del Embarazo. ¡Educación sexual para decidir, anticonceptivos para no abortar, aborto legal para no morir! Cortemos las cadenas que generan exclusión social. #AbortoLegalYa #Argentina  https://t.co/cPJ5QlqN1w",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:28:48
1344001030103707650,"Error de  teclado ""Oid Mortales el Grito Sagrado ...""Sono el Himno Nacional.Argentino!Argentinidad Por una  🇦🇷 mas  justa .#AbortoLegalYa  Aborto legal es Justicia Social No es  Si o No Es Legal o Clandestino #QueSeaLey 💚✌🏽🇦🇷  https://t.co/Pme7l3npju",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:23:10
1344000539898621954,"""es aborto legal o aborto clandestino"" PERO QUE REYNA NORMA💚 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:21:13
1344000215750221824,"Por si no quedó claro: SER MADRE NO ES DESTINO, BASTA DE MUERTES X ABORTO CLANDESTINO #EsUrgente #AbortoLegal2020 #AbortoLegalYa 💚  https://t.co/rLx9nnjXJR",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:19:56
1343999968546353159,"Yo no entiendo como la gente en contra del aborto te sigue saliendo con la pregunta 'te hubiese gustado que te abortaran?' la respuesta es siempre si, no se que parte no estarían entiendo #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:18:57
1343998482630242304,"La despenalización del aborto es para que TODAS puedan hacerlo sin importar las realidades que las crucen.   La ley no enfatiza en las mujeres, el escarnio, rigor y castigo nos daña a TODAS.   Dejemos de lado los argumentos racistas y clasistas.   #AbortoLegalYa #seraley2020 💚",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:13:03
1343998036054310913,Si el papa fuera mujer el aborto ya seria ley 💚 #seraley2020 #AbortoLegal2020 #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:11:16
1343996308613427200,"💚Educación sexual para decidir. 💚Anticonceptivos para no abortar 💚Aborto LEGAL para no morir    En un mundo justo las niñAs no deberían ser obligadas a ser madres.  Es hoy, #AbortoLegalSeguroGratuito #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:04:24
1343995520386293761,#abortolegalya  NI UNA MUJER MUERTA POR ABORTO CLANDESTINO ✊✊🏻✊🏼✊🏽✊🏾✊🏿💚  https://t.co/tWde4RLii7,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 13:01:16
1343995105494110210,"Legalizar no aumenta las tasas de aborto, lo que sí hace es que  ocurran de manera más segura.  Despenalizar el aborto porque ninguna mujer debe ser castigada ni criminalizada por decidir sobre su propio cuerpo.  #AbortoLegalYa #SeráLey #Aborto 💚  https://t.co/HRJNi49V5e",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 12:59:38
1343994708910092289,"Nunca olvidemos que sí hoy sale el aborto legal, es una lucha que la ganamos en las calles, no tiene nada que ver con quien gobierna! #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-29 12:58:03
