Unnamed: 0,id,Tweet,Date,Label_EIV,Stance_EIV
6401,1047322150992891905,"Activistas #feministas manchando el 2 de octubre, que vergüenza, son un cancer para la sociedad. Como no era legal el #Aborto cuando sus mamás quedaron embarazadas de ustedes y las mataran y no derramaran basofia por el mundo. #feminista = #FemiNazi #AbortoLegalYa hijas de perra.  https://t.co/dD2wOn22wu",2018-10-02 22:07:13,-1,Against
6402,1046426768775761921,#cosasdehumanos decir #machista es #malo pero decir #feminista o #feminazi es algo grandiosisimo y #trendy uuuy que cool.,2018-09-30 10:49:18,-1,Against
6403,1046123720471965702,Amiga #feminista #feminazi sentirse ofendida de todo o hacerse la víctima no son argumentos.,2018-09-29 14:45:05,-1,Against
6404,1045675729189556224,"@veronicalderon Y ante tu falta de argumentos porque tu cerebro no te permite entender el trasfondo del asunto (35, TREINTA Y CINCO AÑOS), como típica #feminazi #feminista te sales por la tangente haciéndole al #clarividente #PsicoanalistaDelMetrobús sobre mi persona a partir de mis seguidores.",2018-09-28 09:04:56,-1,Against
6405,1045074503842312193,La frontera entre ser #feminista y ser #feminazi no es poco notoria. 🤔,2018-09-26 17:15:52,-1,Against
6406,1044356837066199041,A más de una #FemiNazi se le safara un tornillo #feminista #Feminismo  https://t.co/l4u3uFe0ve,2018-09-24 17:44:07,-1,Against
6407,1041745060474314753,"O sea, cuando no eres #feminista / #feminazi",2018-09-17 12:45:51,-1,Against
6408,1040665216919453698,"@FallOutStarBoy Muy decepcionado con @Barbijaputa Si #TERF fuera el nuevo #feminazi serían los machunos de turno los primeros en usarlo, no las #mujeres #trans reivindicado un mínimo de #sororidad de sus compañeras #cis del movimiento #feminista Qué #triste",2018-09-14 13:14:56,-1,Against
6409,1039575682840489984,@el_pais @Femestapo #Victimismo la esencia del discurso #Feminista #Feminazi...,2018-09-11 13:05:31,-1,Against
6410,1038828189571866624,"confundir una #feminista con una #feminazi es como pensar que el #feminismo es lo contrario que el #machismo. El #feminismo es #igualdaddegenero. El #feminazismo es dominación del sexo contrario, como la peor forma de #machismo",2018-09-09 11:35:15,-1,Against
6411,1037179494644236293,"Seremos las femiNAZIS más pelotudas de la Historia, porque las que siguen caminando con miedo y a las que nos matan todos los días es nosotras..   #femininja #feminazi #feminista #feminismo  https://t.co/ms416JN0dm",2018-09-04 22:23:56,-1,Against
6412,1036242476166782977,Curioso que la merma #feminista y #feminazi no diga nada por la grave agresión de #ViolenciaDeGénero #violenciafeminista que ha sucedido en Guadalajara.Esperando a @sanchezcastejon @AdaColau @ManuelaCarmena @pablo_iglesias @ahorapodemos @PSOE salgan a condenarlo.Esto no importa?,2018-09-02 08:20:33,-1,Against
6413,1036224090472951808,"@TuitsDeAlvarado Yo SI!,veo una diferencia grandísima entre una #FEMINISTA y una #FEMINAZI, FEMINISTA fueron mujeres q desde el siglo pasado ABOGARON por nuestros derechos innegables,pero solo estaba beneficiando a los hombres. Ser FEMINAZI es: ""LA Q NO QUIERE Q SU VIDA GIRE ENTORNO A UN PENE""😎",2018-09-02 07:07:29,-1,Against
6414,1035861792709386241,"OK, SI SER #FEMINISTA AHORA,ES MOLESTARSE Y LLAMAR ""ABUSO"" A TODO CUANDO UN AMIGO ME DE UN SIMPLE ABRAZO CUANDO ME SALUDE Y ME DE UN BESITO EN LA MEJILLA,SEA ATENTO CONMIGO, ME INVITE A COMER, ETC. ENTONCES, ME EQUIVOQUE. SOY FEMINISTA, NO! UNA #FEMINAZI.AUN TENGO #SENTIDOCOMUN😎",2018-09-01 07:07:51,-1,Against
6415,1035424233768267776,"El nunca acabar y menos teniendo un #gobierno #feminista #feminazi que hacen es ""posicionar una marca en el mercado"" libertad de expresión es un derecho, pero no es absoluto y no puede ser invocado para incitar a la violencia.  https://t.co/YBP3Hhwd6f vía @merece_saberlo",2018-08-31 02:09:09,-1,Against
6416,1035186756306579456,"¡Piensan que así lo arreglan El #Gobierno #feminista #FemiNazi #feninazis de Sánchez da luz verde al primer sindicato de trabajadoras #sexuales, la #prostitución «Un trabajo antiguo y grande en la historia»  #Aprovecho para mi #Marketing Guapas #shootings a buen #precios  🙄🧐🤨  https://t.co/ITAcOYHjf2",2018-08-30 10:25:30,-1,Against
6417,1034086860438622209,"Que se vean estos mensajes por favor, acabemos de una vez con la dictadura #feminazi neo #feminista de este país y Europa en general, que la gente del @psoe y @ahorapodemos se den cuenta del daño que están haciendo. #UngaUngaArmy",2018-08-27 09:34:54,-1,Against
6418,1033678568243580928,"@EsLaRadio2 El mundo #Feminista y #Feminazi abandona a Lidia , mujer agredida por un hombre en Cataluña.",2018-08-26 06:32:30,-1,Against
6419,1033489725154373632,Y algunas se sienten cuando las llaman #Feminazis #Feminazi #feminista,2018-08-25 18:02:06,-1,Against
6420,1033458906209628160,¿Saben qué es bien radical? La violencia de genero a nivel mundial. Aquí algunas cifras:  https://t.co/giS4eSysDL #RAEconsultas #Feminazi no #Feminista #ViolenciaDeGénero #ONUMUJERES,2018-08-25 15:59:38,-1,Against
6421,1033081157863264256,Diferencia entre #feminista y #FemiNazi. La primera se juega la vida protestando contra la obligación de llevar velo. La segunda monta protestas por el derecho de las mujeres a llevar los sobacos y piernas peludas,2018-08-24 14:58:36,-1,Against
6422,1029038809046896640,"Definiciones Feminazi: Término para despreciar la lucha feminista, se utilizó para referirsea aquellas mujeres a favor del aborto asociandolo con el Holocausto. #AbortoalegalYa #SeVaACaer #Feminazi #Feminista",2018-08-13 11:15:45,-1,Against
6423,1027693803422076928,"Lenguaje inclusive, compañeres!... #feminismo #feminista #feminazi #lenguajeinclusivo #lenguajeinclusive #elbananero #johnsalchichon #johnsalchichonrambo #negrogarca #negrogarka  https://t.co/CqK1IAnLor",2018-08-09 18:11:11,-1,Against
6424,1027560721280888832,Y por eso gano el peronismo #aborto #peronismo #peron #Feminista #FemiNazi  https://t.co/vkHYQmmbW5,2018-08-09 09:22:21,-1,Against
6425,1027228394566680576,"Mal dicho, interrumpir da a entender que puede continuar en otro momento.  #feminismo #feminista #feminazi #machista #machismo #machirulo #salvemoslas2vidas #salvemoslasdosvidas #provida #aborto #macrigato @micasuarez12 @laliespositoo @daihernandez @mindymas @petersoncarla  https://t.co/quI1Yxzy7T",2018-08-08 11:21:48,-1,Against
6426,1026201352911945729,@aivarabogado Vergonzoso es poco. Es delictivo. #existen #ungaungaarmy #CustodiaCompartida #noalindulto #feminista #feminismo #Machismo #Feminazis @AsocGenMad @AgustinLaje @sanchezcastejon @joseluissariego #NiUnoMenos #NiUnPasoAtras #FemiNazi @Tioblancohetero,2018-08-05 15:20:43,-1,Against
6427,1025289593564876801,"A ver cuándo #carmencalvo se entere de que Ortega y Gasset era solo uno,y además,hombre.¿Mandará reescribir ElQuijote en #LenguajeInclusivo?Sí,arreglaría los problemas de lasMujeres.Ministra,¡Dulcinea y Aldonza esEl mismoPersonaje! #feminista #FemiNazi #GobiernoSA @InstCervantes",2018-08-03 02:57:42,-1,Against
6428,1025071253277876224,Cada vez es más popular el término #FemiNazi. Pero... ¿Dónde estamos las #feminazis? y ¿qué se pretende con su uso? Deslegitimar el movimiento #feminista y sus #vindicaciones. Reflexiono sobre ello en mi último post:  https://t.co/U8wXPCaCY0  https://t.co/CZ0Mf6j8mW,2018-08-02 12:30:06,-1,Against
6429,1023965429063213057,"@elexluma Lo suyo no tiene ni explicación, tiene que ser por venir del espacio exterior #Feminista #feminismo #TaxiEnLucha #feminazi",2018-07-30 11:15:57,-1,Against
6430,1022767224241774594,Qué miedito.....#Podemos   https://t.co/RNX248Q2jY #Feminazis #feminista #Feministas #feminazi #feminismo #feminisnocomplice #DefiendeEspaña #DefiendeTusFronteras #DefiendeTuHogar,2018-07-27 03:54:43,-1,Against
6431,1022625084480073728,El movimiento feminista de hoy me recuerda el cuadro de Klimt 'Serpientes acuáticas II'  Un mundo totalmente feminizado de lesbianas que son arrastradas por unas corrientes de narcisismo sin rumbo ni propósito.   #feminista #feminismo #feminazi #lgbt #feminism #MGTOW #feminist  https://t.co/V529AdeBuZ,2018-07-26 18:29:54,-1,Against
6432,1022425138657153024,"@henarconh @Kaplan_GV @jorgebreak @manuelburque A los hombres no se le sexualiza que va, para nada. #femimonjas #Feminista #Feminazi  https://t.co/uERnRkwL1X",2018-07-26 05:15:23,-1,Against
6433,1021769207883735041,"El caso más  manipulado por la prensa #feminista #feminazi  Aquí la transcripción de la llamada del @guardiacivil de #LaManada además del auto, donde se ve claro, QUE NO QUERÍA RENOVAR EL #PASAPORTE  En su momento @policia dijo algo así como “cazado”🤦🏻‍♂️ @merece_saberlo  https://t.co/M5V0hBl2VS",2018-07-24 09:48:57,-1,Against
6434,1021452889338892288,"Cuando quieres hechar la culpa de que repruebas al feminismo , pero después te remuerde la conciencia 😂😂😂😂... #UngaUngaArmy #Feminista #FemiNazi  https://t.co/bjuhOz95yU",2018-07-23 12:52:01,-1,Against
6435,1019569060437282817,"Me resulta curioso ver cómo esta noticia sólo se publica en este diario digital y nadie dice nada de ella. ¿Dónde están ahora las #feminista #FemiNazi ?, ¿dónde el #PSOE #Podemos #IU ?, ¿dónde @elpais_espana @eldiarioes #RTVE ?  https://t.co/nAVmT4Ko27 #ViolenciaDeGenero",2018-07-18 08:06:21,-1,Against
6436,1019198746737987590,"Hola, tengo una duda , y espero que la respondan EL FEMINISMO RADICAL ES EL UNICO Y VERDADERO FEMINISMO desde #UNIBEexiste  un alumno más  #aquiSeCrea contenido interesante #feminista  #FemiNazi  #Feminazis",2018-07-17 07:34:51,-1,Against
6437,1018979573277446144,"@EjeCentral @RebePal No sé si eres #Feminista #Feminazi pero debes leer y entender que la #belleza es una variable ESENCIAL para las #Mujeres (#SelecciónNatural #HomoSapiens) y esto NO es moda ni constructo social ni prejuicio machista, es simple y llana #Ciencia #Evolución   https://t.co/iDFTthmycy",2018-07-16 17:03:56,-1,Against
6438,1018361433409585152,@CarlaEUrena @saraiarriozola Esa no es #feminista es #FemiNazi,2018-07-15 00:07:40,-1,Against
6439,1018073788469129217,"Lo que la gente llama #feminazi es una #feminista que se expresa en un arrebato de rabia, pero lo que hay detrás de eso es sólo una conciencia de que existe una #desigualdad entre #hombresvsmujeres.  https://t.co/fqjjjYQr7k",2018-07-14 05:04:40,-1,Against
6440,1016497328331591685,Feminazi voladora jajaja más de esto en mi igtv sketch junto a @SebaPollastro @JessOsito @Thoto_B irina.balceda #feminista #feminazi #abortolegal #muertealmacho #sketch #instagramers…  https://t.co/bs2nls4sqH,2018-07-09 20:40:23,-1,Against
6441,1014572652600680449,"Esta es una #Feminista apoyada por la Jiles, la Cariola, la Vallejo y la Fea Sánchez que exige tolerancia, respeto... Pero en el fondo es una CSM #Feminazi  https://t.co/KYN2SUwSrg",2018-07-04 13:12:24,-1,Against
6442,1014537851692871680,"¿Qué nombre le dan a esto? ¿Igualdad?, ¿respeto?, ¿tolerancia?, ¿valores?. Despierta! ¿este es el feminismo por el que luchas?, solo mentira, muerte y dolor, eso sí te lo aseguran. #Feminazi #feminista  https://t.co/BhcAyv1HV8",2018-07-04 10:54:07,-1,Against
6443,1014523631240712193,Mi Columna en La Tribuna del País Vasco!! Gracias @LaTribunadelPV   #Feminismo #Feminazis #FemiNazi #feminista  https://t.co/zy8cWbcden,2018-07-04 09:57:37,-1,Against
6444,1013856723369635842,Agresión brutal de una #Feminista  #Feminazi  a un hombre . @A3Noticias @sextaNoticias @noticias_cuatro @24h_tve     https://t.co/45W0N5eGpj,2018-07-02 13:47:34,-1,Against
6445,1013578531031248896,El Feminismo de este siglo es el nuevo cáncer de la sociedad #1Jul #FemiNazi #feminist #feminism #Feminismo #Feminista,2018-07-01 19:22:07,-1,Against
6446,1013449424368959490,"Vocera de la toma feminista de la U de Magallanes, es operadora política del frente amplio. No es de extrañar su postura fascista radicalizada de misandría. #Feminista #Feminazis #FemiNazi #marxismocultural #frenteamplio  https://t.co/JqEPdazAj4",2018-07-01 10:49:06,-1,Against
6447,1013167552288247808,"Hoy en... Y qué chucha tiene que ver con el #feminismo?  -oye, y si eres tan #feminista #feminazi por qué no te cortai el pelo así corto como hombre?  https://t.co/3tNXdw52yr",2018-06-30 16:09:02,-1,Against
6448,1012661775391690752,"Este programa no es tema de las #FemiNazi que tanto se quejan de un piropo, este programa indigno tanto para hombres y mujeres sigue en antena y ninguna organización #feminista dice nada  https://t.co/Z5J25pDVyP",2018-06-29 06:39:16,-1,Against
6449,1010809774974398464,Amazonas feminazis de la antigua Grecia.  #khronos ⏳ #Revista 🗞 #Historia 📖📚 #Amazonas 💪👭 #Feminism #feminist #feminismo #feminista #Feminazis #FemiNazi #Grecia 🇬🇷 #dominatrix #antiope   https://t.co/BQVpDuAcbz,2018-06-24 04:00:04,-1,Against
6450,1010674581089243142,Presidenta.. en idioma inclusiva se dice presidente. Que hacemos? #ProVida #AbortoSeraLey #nderogape #FemiNazi #feminista #memetweet  https://t.co/0FfhVIOLe8,2018-06-23 19:02:52,-1,Against
6451,1009438420547067904,¿Cuál es la diferencia entre una #Feminista y una #Feminazi? 🤣🤣🤣🤣  https://t.co/xhiYEiGelz,2018-06-20 09:10:48,-1,Against
6452,1008731574395965440,Tomen putos!!  #AbortoLegal #Aborto #Feminazi #Feminista #Zurdos #Zurdaje #Izquierda #NoVuelvenMas #Golpistas #BuenLunes #LunesIntratable  https://t.co/txbEv1I21m  https://t.co/u15JAwrV4k,2018-06-18 10:22:03,-1,Against
6453,1008543356912357376,"No hay tiempo refutar a cada #feminazi #feminista #Manginas porque es imposible dialogar con #Dogmáticos #Fundamentalistas  Aunque difiero con él en otros temas, toda mi solidaridad y apoyo a @ciberfan por el trolleo estúpido visceral y #PolíticamenteCorrecto que está soportando",2018-06-17 21:54:08,-1,Against
6454,1007254327344422912,No se cual es la mina! #feminismo #FemiNazi #feminista #yeguasantipaticas  https://t.co/GLnqpdaRfC,2018-06-14 08:32:00,-1,Against
6455,1007018112108122113,Madre FEMINISTA fuerza a HIJO a ser Transgenero...  https://t.co/Ip1m1mUXl8  #feminismo #javiermilei #milei #kirchnerismo #macrismo #derecha #izquierda #politica #conservadores #liberales #liberal #conservador #libertario #dross #dalas #dalasreview #feminazis #feminazi #feminista,2018-06-13 16:53:22,-1,Against
6456,1006908621983223810,"@CNNChile Dictadura de las minorías , estamos en presencia de gente que es #Feminazi #lesbiana  #gay y es #feminista pero llegando a la pista de baile perrean #ozuna #Jvalbin perreo violento contra la mujer ...son de cartón ! El machismo lo practican cuando les conviene ! 😫🤑🤮👎👎💸💰💲",2018-06-13 09:38:17,-1,Against
6457,1006753183702683648,-Puedo abortar en mi cuerpo decido yo  - FALSO ! ... Es el cuerpo de tu hijo. Si fuera tu cuerpo serías tu la que moriría   #FeministaTheReal 1  #FeminazisLuchonaQCulpaDeSusDesgraciasAlPatriarcado 0  #Feminista #Feminazi entendiste o te lo explico todo con E,2018-06-12 23:20:38,-1,Against
6458,1005953625921916931,"@Karinitam Acosadora, basta de estas estupidas psicopatas... Que no entienden que el no quiere saber lo que piensas ni conocerte #feminismo #feminista #feminazi #femitodalawea",2018-06-10 18:23:28,-1,Against
6459,1005453498182447110,El piso es mac donals!!! Un cago de risa la gorda #feminista #feminismo #feminazi  https://t.co/sD4glnbZsN,2018-06-09 09:16:09,-1,Against
6460,1004978143613120512,"No es el hombre el cumpable, es el sistema #Feminista #feminazi habre tus ojos y la mente  y no transformes tu lucha en #misandria  https://t.co/rWYZbVbFG5",2018-06-08 01:47:15,-1,Against
6461,1004775720491483136,"Este tema del #TRI y su fiesta solo ha sido pretexto para que todo el misogenerio que anda por ahí, diga cosas que hacen que me duelan los ojos. Saben que no soy #feminista, ni #machista, ni #feminazi, me cagan los extremos, pero ahí andan mamándolos por darse esa vida...",2018-06-07 12:22:54,-1,Against
6462,1004541601736163333,@NataliaTaffarel @sabinaberman ¿Qué es #Feminismo? No lo sabemos... cada #feminista #feminazi maneja su propio concepto y pontifica lo que debe ser para el resto de las Mujeres...  https://t.co/Tx4ByOPaXU,2018-06-06 20:52:35,-1,Against
6463,1004413328091951107,"@sabinaberman ¿El #Feminismo busca la igualdad de hombres y mujeres? (¿Siempre o sólo cuando convenga?) o también ""#Feminazis a la carta"" por aquello que cada #Feminazi maneja su propio concepto #Feminista... es claro que @sabinaberman NO ha leído a muchas de sus camaradas #feministas...  https://t.co/wV72UeWNIs",2018-06-06 12:22:53,-1,Against
6464,1004405202622009344,"Típica #Feminista #Feminazi: insultos a falta de argumentos, todo lo que NO le gusta o cualquier crítica la interpreta como #misoginia y cree que todos debemos adorar a sus gurús #feminazis como ellas... y también #cobardía por escudarse en seudónimos insultando desde #anonimato  https://t.co/agLPRKQaRs",2018-06-06 11:50:35,-1,Against
6465,1003340648798392321,Las Fraces de las #Feminista #feminazi Muerte al Machote Hetero muerto abonó a mi huerto Mata a tu papá a tu novio y a tu hermano  Aborta al macho Que tolerable !!!,2018-06-03 13:20:26,-1,Against
6466,1002360090840662016,un sueño que tengo es ir a una marcha #Feminazi y tirar una caja llena de vergas para ver que pasa #sueño #marchafeminista #vergas #SueñosCompartidos #BuenJueves #feminista,2018-05-31 20:24:03,1,Favor
6467,1001958913800134656,"""Ya ha llegado la #feminazi de la familia"". Así hablan los personajes de @eres_una_caca, la serie que captura diálogos que se esconden en la naturalización del #machismo y la #misoginia 💩 Detalles en  https://t.co/yIw6yV0gnb #Chillán #Chile #Ñuble  #Feminismo #Feminista  https://t.co/NpdJsBWCL0",2018-05-30 17:49:55,-1,Against
6468,1001807082616770560,"Cuatro mujeres, la diferencia entre #feminista y #feminazi... 🤔  https://t.co/JIv5l8VDUn",2018-05-30 07:46:35,-1,Against
6469,1000477836703092736,#TomaFeministaUC #feminista esto se sale de control .. y cuando estaba la Bachelet ? Quien les paga o se tomaron las hormonas y se acordaron de todo el acoso? Y antes porque no guevearon? Simia no mata a simia #feminazi #tomafeminista  https://t.co/uYdQ6kJUYW,2018-05-26 15:44:38,-1,Against
6470,1000056128556949506,Por fin alguien poniendo un poquito de criterio ante tanta estupidez... cc @LavinJoaquin @danieljadue   #feminista #feminismo #feministas #feminazi #feminazis #AgendaMujer #TodosPorTodas #NoEsNo #PiropoNoEsAcoso #piropo #piropos #PiropoAcosador  https://t.co/Uguvb4GA4L,2018-05-25 11:48:55,-1,Against
6471,999992725511471106,#abortolegalseguroygratuito #AbortoLegalYa #AbortoLegalJusticiaSocial #AbortoLegal #Aborto #feminismo #Feminazis #feminista #Feminazi #Argentina #Arg Algunas contradicciones ideológicas y humanas (QUE NINGÚN MEDIO PERIODÍSTICO QUISO PUBLICAR.,2018-05-25 07:36:59,-1,Against
6472,999272585551646720,"@IrantzuVarela @forocoches Oye q si por ser feminista estos #señoros no nos quieren follar, firmo de por vida. M lo tatúo en la frente, #feminista y #feminazi XD",2018-05-23 07:55:24,-1,Against
6473,999152213930008576,"En esta imagen vemos al animal más neurótico que existe, la feminazi histericus en su estado salvaje natural. Realmente temible... #feminista #feminismo #feminazi  https://t.co/xjXMuauLsT",2018-05-22 23:57:05,-1,Against
6474,998748710082367488,Creo que acaban de eliminarme sel grupo de Fb #NiUnaMenos por ser #feminista y no #FemiNazi  Ayer #VeronicaLara acusó a #GinoRoman yo quisé compartir la publicación de él en el grupo ya que es importante tener ambas versiones. Ahora ya no tengo acceso. Mujeres busquemos igualdad.  https://t.co/CegQcAt95M,2018-05-21 21:13:42,-1,Against
6475,998214124118118400,1 de cada 4 personas en condición de calle es mujer. Hay que echar más mujeres a la calle para ser un país más igualitario.  ☝🏻☝🏻☝🏻☝🏻☝🏻 #LogicaProgre #Feminismo #Feminista #Feminazi #EsDeSocialistas,2018-05-20 09:49:27,-1,Against
6476,998017102207488000,Vamos con todo cabros 💪💪💪 :v Pongamos fecha a la próxima #MarchaFeminista #Marcha #feminismo  #Feminista #Feminazi #Machismo @DebateFeminista  https://t.co/pTKmMpXIfr,2018-05-19 20:46:34,0,Uknown
6477,997255639800819717,Pinches ridículas. #feminista #feminazi #feminismo #pendejas  https://t.co/QuTzX0RTgI,2018-05-17 18:20:47,-1,Against
6478,996940997149052928,Pero es una Compañera #Feminista y #FemiNazi que protesta con los brazos caídos...... Bueno en realidad con todo caído.....  https://t.co/53ZpWQUPga,2018-05-16 21:30:30,-1,Against
6479,995562472508620801,"@LibreFeminista Si lees mi diario-libro novela-cuento no te decepcionaré, palabra de Eva “redimida del pecado original”. #Feminismo #FemiNazi #Feminazis #feminista #MujeresEnVozAlta #MujeresDeLetrasTomar #MujeresSoHo #mujer #libro #libros #kindle #ebook  https://t.co/EPG6oHlfZB",2018-05-13 02:12:44,-1,Against
6480,994559249312305152,"@Bienvenidos13 #Feminazi?  #Feminista??  Es sólo  pedir derechos que por vivir en una comunidad machista,  siempre se nos ha negado...",2018-05-10 07:46:17,-1,Against
6481,994423359059431425,Las mujeres no son objetos piña TODOS CONTRA EL  #Feminista #Feminazi  https://t.co/HpoNuVT5XW,2018-05-09 22:46:18,-1,Against
6482,991338025450864641,"Esta noche después de las 00:00 hs seguimos con nuestro programa especial, acompañados por las #Feminazis #FemiNazi #Feminista  https://t.co/awKyDmubIX",2018-05-01 10:26:18,-1,Against
6483,990992320836329472,"Difícil ser #feminista, a las personas no les gusta que señales sus prácticas machistas.  Supongo que es natural el shock autoperceptivo que experimentan.  No hay de otra. Si me dieran $1 cada que me llaman #feminazi en reacción a estos señalamientos... #PonleAguacate #Millionare",2018-04-30 11:32:35,-1,Against
6484,990304354610622464,"¿""Cómo construir una sociedad #feminista""? ¿O será, más bien, ""cómo construir una sociedad #feminazi""?  #FeministaNoFeminazi  https://t.co/h8JRJ5fRHQ",2018-04-28 13:58:51,-1,Against
6485,988250148538068993,"Margarita Zavala ya solo te falta tu pañuelo verde en la cara, el cabello teñido de colores, vestirte amachorrada para que seas completamente #feminista #femihorco #feminazi ya sabemos que eres MUJER  #DebateINE #ElDebateDelDebate  #DebatePresidencial2018",2018-04-22 21:56:10,-1,Against
6486,988135522647334912,"""El termino #Feminazi no existe porque no esta en el diccionario""  👆 #Feminista Promedio  ""Todes, Heteropatriarcado, la RAE es machista, machirulo""  👆 La misma feminista",2018-04-22 14:20:41,-1,Against
6487,986176377845141504,TODES? Hasta donde? Por favor basta de huevada...🤦‍♂️  #feminista #FemiNazi #FeminismoParaTorpes,2018-04-17 04:35:45,-1,Against
6488,985956082702004225,Par de #tortillas tirando la cáscara de #naranja en el #metro @MetroCDMX   Pinches viejas #puercas   #feminismo #feminista #feminazi  https://t.co/gm3oZonaCy,2018-04-16 14:00:22,-1,Against
6489,985258281483554818,El #feminismo moderdo hombres que parecen mujeres y mujeres que parecen hombres #FemiNazi #chairo #zurdo #feminista  https://t.co/lYzrciZFAt,2018-04-14 15:47:34,-1,Against
6491,981541568921337857,Impresionante intervención del #Magistrado Francisco Serrano hablando del #Feminismo y los perjuicios que está causando a toda la #Sociedad Española.  #FeminismoMATA #MachismoMATA #Feminazi #LobbyFeministas #Feminista #feministate  https://t.co/t9AgiOW5ov,2018-04-04 09:38:40,-1,Against
6492,981500374002565122,Hemos denunciado ante el Defensor del Pueblo el inconstitucional #PactoDeEstado contra la #ViolenciaDeGenero Jamás existirá #Igualdad mientras el #Feminismo quiera avanzar gracias a pisotear los derechos de los #Hombres  #Feminista #Feminazi #MachismoMATA #FeminismoMATA  https://t.co/ZrTYcEbaIS,2018-04-04 06:54:59,-1,Against
6493,981144160257310720,"#Somosfeministasporque Fingir un maltrato por un hombre conlleva condenas judiciales. Laura, denunciante profesional contra sus parejas, para cobrar los subsidios y pensiones por #ViolenciaDeGenero  https://t.co/D1FDjfXijQ   #Feminismo #Feinazi #Feminista #Machismo #FemiNazi  https://t.co/A5OymqWKS2",2018-04-03 07:19:31,-1,Against
6494,981137111402405890,¿ que hay detrás del negocio de la #ViolenciaDeGenero ?  #feminista  #machismo  #Feminismo #LobbyFeminista #MachismoMATA #FeminismoMATA #CustodiaCompartida @elpidiojsilva  #FelizMartes #FemiNazi #feministate @PSOE @PPopular @iunida @CiudadanosCs @ahorapodemos #MafiaFeminista  https://t.co/6gvx6OJSra,2018-04-03 06:51:30,-1,Against
6495,981132277852893184,Ocho consecuencias indeseables (e inconstitucionales) del #PactoDeEstado de #ViolenciaDeGénero  https://t.co/szSeOjOrRX   #ViolenciaDoméstica #Feminismo #Machismo #FemiNazi #Feminista #Feminicidio #LobbyFeminista #FeminismoJuvenil #FelizMartes  https://t.co/C2wTNpDOrI,2018-04-03 06:32:18,-1,Against
6496,981131971849064453,La farsa del #PactoDeEstado de #violenciadegénero Un cascarón vacío de medidas y financiación  https://t.co/YhdpIMaIMB   #Feminismo #Machismo #Feminista #FemiNazi #Machismo #ViolenciaDoméstica #LobbyFeminista #FelizMartes  https://t.co/USO75CrnEa,2018-04-03 06:31:05,-1,Against
6497,981131389855764480,¿Por qué el #feminismo es un valor en alza?  https://t.co/nXFGGw1B3C   #Feminista #Machismo #FemiNazi #ViolenciaDeGénero #ViolenciaDoméstica #LobbyFeminista #MafiaFeminismo #MachismoMATA #FeminismoMATA #Feminicidio #FelizMartes  https://t.co/4Vku3NPg5p,2018-04-03 06:28:46,-1,Against
6498,980841105733378048,@MyriamDRguez @eruizangel @nicadichiara @JuanEspadasSVQ @elisadonaire @piensaylucha @CarmenRCuello @micaelalopezdo1 @jabafe79 @clarisabem @adelacastano Sin dinero el #Feminismo no existiría. La #Igualdad entre el #Hombre y la #Mujer se conseguirá cuando el #LobbyFeminista deje de hacer negocio con el sufrimiento de las familias españolas.  #feminista  #Machista #Feminazi #ViolenciaDoméstica #ViolenciaDeGénero  https://t.co/pB4Rcb3CV1,2018-04-02 11:15:17,-1,Against
6499,980830213981470722,La directora feminista del Huffington Post: '2018: matar a todos los hombres'   https://t.co/H98lB3WeUp  #Feminismo #Machismo #Feminista #FemiNazi #Feminicidio #LobbyFeminista  https://t.co/Vlt5JaNosj,2018-04-02 10:32:00,-1,Against
6500,980821973591887873,"""Insuficiente"" y de ""mínimos"": así es el #PactoDeEstado contra la #violenciadegénero  https://t.co/IHC0WqCpbx  #Feminismo #Machismo #Feminista #FemiNazi #violenciaDoméstica #FeminismoRadical #FeminismoJuvenil  https://t.co/foIlqrI8he",2018-04-02 09:59:15,-1,Against
6503,980814817962405888,"Lo que deja fuera el #PactoDeEstado contra la #ViolenciaDeGénero  https://t.co/s5YDNrLmoS Perjuicios para el #Hombre y la #CustodiaCompartida, principalmente. Este es el análisis. No hay otro. El #Feminismo ha llegado para destrozar familias.  #Feminista #Machismo #FemiNazi  https://t.co/n2RL8bbdOb",2018-04-02 09:30:49,-1,Against
6505,980808692542136320,"Quizás algún día el #Feminismo de explicaciones de que hace el @PSOE maniobrando con 24.000 Millones de euros, abusando de la situación de #ViolenciaDeGenero que atraviesa este país.  #Feminista #FemiNazi  #LobbyFeminista #machismo  #ViolenciaDoméstica  https://t.co/06AOt07O9t",2018-04-02 09:06:29,-1,Against
6506,980807707266568192,"Los españoles defienden el feminismo, pero no se consideran feministas  https://t.co/o7BoUCpggu El movimiento #Feminista tiene como único fin el económico, y disponen de 2.000 Asociaciones-Pantalla para encubrir todo un entramado criminal #Feminismo #Feminazi #Machismo #Feminista  https://t.co/3q28jbgTeV",2018-04-02 09:02:34,-1,Against
6507,980803076457222146,El movimiento Women against feminism tiene como objetivo enseñar que existen mujeres en contra del movimiento #feminista  https://t.co/yXvpQNZYeF  #Feminismo #Feminazi #ViolenciaDeGénero #ViolenciaDoméstica #Machismo #CustodiaCompartida #Divorcio #Matrimonio #Violencia  https://t.co/tT8HJVMhge,2018-04-02 08:44:10,-1,Against
