id,Tweet,Label_EI,Stance_EI,Label_EII,Stance_EII,NNAgainst,NNFavor,NNPred
1309641734985379841,We are NOT about to enter a time in history where abortions are illegal. I will fight for the rights on women.,1,Favor,1,Favor,0.0490948,0.9509052,1
1309641097245675520,99% of abortion is for a good reason... Why so against it? Imagine you’re born with divorced parents and a life of poverty/depression. That would cause the baby more pain.,1,Favor,1,Favor,0.12088787,0.8791122,1
1309634851989983232,"In countries where abortion is illegal, women DIE. If #RoeVWade is targeted and #abortionrights are further limited, women NEED to refuse to have sex with men who have not had vasectomies.",1,Favor,1,Favor,0.003437661,0.9965623,1
1309631772527919105,"Let’s be honest: we could lose Roe v Wade, BUT that does not spell the end of abortion rights. We must protect abortion rights at the state level and then at the constitutional level. I say it’s time to amend the constitution to protect women’s and reproductive rights!",1,Favor,1,Favor,0.005288905,0.99471116,1
1309623884841271296,"USER USER If you’re “so concerned” about the unborn, why aren’t you supporting reversible vasectomies for men? Ejaculation, not pregnancy, is the origin of human life. Or are you happy to: fund unwanted kids until they’re at least 18? Have more women die due to UNSAFE abortion?",1,Favor,1,Favor,0.45390338,0.5460966,0
1309623434792636422,"To all the dumb fucks out there.....pro-life is included in pro-choice.....it is YOUR DAMN CHOICE, you can have the baby if you so chose, also, people don’t have abortion parties, it is not a trend and not something anyone takes lightly",1,Favor,1,Favor,0.01314645,0.9868535,1
1309623405558345730,"And if you say, “but I shouldn’t have to vote on the topic of abortion. It is my basic human right.”’ I’m not gonna debate that point, because it is not likely to be fruitful. But let me say this to the #ProChoice side.",1,Favor,1,Favor,0.0016819198,0.9983181,1
1309619419258159105,"ight so since the right think banning abortions will make women stop getting them, let me bring this to your terms. will banning guns stop people from getting them? no, theyll just get them unethically. same concept with trying to control womens bodies.",1,Favor,1,Favor,0.0032817896,0.9967182,1
1309604669476474882,Someone please tell me why women are allowed to kill babies,0,Uknown,0,Uknown,0.9775054,0.022494601,-1
1309602567454851072,"A #Catholic, Sr. Joan Chittister she describes herself as pro-life. However, she ""questions why SOME who oppose abortion only seem to care about unborn babies as the sole ""defenseless life"" worth protecting."" URL",1,Favor,1,Favor,0.98254806,0.017451983,-1
1309602233898602496,"#FirstAmendment gives us freedom OF religion. Other side of that coin is freedom FROM religion. I don't believe abortion is a sin. If you do, nobody is forcing you to abort. #AmyConeyBarrett you have NO RIGHT to impose YOUR dogma on us.",1,Favor,1,Favor,0.004839387,0.99516064,1
1309601470375800832,Watch out ladies. More monsters may be put into positions of power to specifically remove our abortion rights.,1,Favor,1,Favor,0.034166686,0.9658333,1
1309601445277302785,"USER USER ""While she describes herself as pro-life, Chittister questions why SOME who oppose abortion only seem to care about unborn babies as the sole ""defenseless life"" worth protecting."" URL",1,Favor,1,Favor,0.793286,0.206714,-1
1309600147882553345,"USER While she describes herself as #prolife, #Chittister questions why some who oppose abortion only seem to care about unborn babies as the sole ""defenseless life"" worth protecting. After babies are born, ""they're ignored,"" she said. URL",0,Uknown,0,Uknown,0.99898297,0.001017047,-1
1309566908962713600,196 countries in the world..abortion is illegal in only 6 of them. I personally do not believe in abortion unless there are extreme circumstances... but I would never want to decide that for another woman.,1,Favor,1,Favor,0.011474242,0.98852575,1
1309563944911228928,"""My body; my choice?"" URL URL",0,Uknown,0,Uknown,0.93450207,0.06549795,-1
1309551887377727489,"Control yourself. Yes there are, why don’t you use them if you don’t like abortions? Or better yet get a vasectomy so you don’t cause any?",0,Uknown,0,Uknown,0.0143465735,0.98565334,1
1309551037712396288,It makes perfect sense: don’t like abortion? Control yourself and don’t get women pregnant or get a vasectomy. Play your part if you don’t want unwanted pregnancies to happen,0,Uknown,0,Uknown,0.00893318,0.9910669,1
1309550002679812098,And men have a choice to not have sex or open their legs to a woman. I though you were all against abortions yet you still expect women to take responsibility for your inability to control yourself?,0,Uknown,0,Uknown,0.014332004,0.98566794,1
1309549478999982081,Daily reminder: abortion is healthcare and will remain safe and legal and men will get no say in a woman’s body,0,Uknown,0,Uknown,0.00037848236,0.9996215,1
1309542250980847616,USER did u happn2 interview any #ProChoice voters or just the usual 1sided #probirth control women shit? USER USER did u tell them flipping #RoeVWade doesntabortions it only forces4unsafe illegal deadly abortions thanks sis,1,Favor,1,Favor,0.008508914,0.99149114,1
1309539625476804611,'The situation in Germany has become intolerable. There are entire regions where it's impossible to get an abortion' USER of USER,1,Favor,1,Favor,0.034648,0.96535206,1
1309539309326946305,USER USER USER Why would any Liberal attack Singh for standing up for abortion in Newfoundland and Labrador? That makes no sense. Every Liberal I know is !,1,Favor,1,Favor,0.19050245,0.8094976,1
1309511286930239488,It is quite alarming the amount of comments we see from abortion supporters that unknowingly espouse eugenic views and ideas. Abortion and eugenics have always gone hand in hand. USER URL,1,Favor,1,Favor,0.9659217,0.034078248,-1
1309510638583066626,"Here is one of the memes pro-abort women share regularly in the comment section of our Facebook page. Still think they're too ignorant as women to know abortion ""kills"" a ""baby""? URL URL",0,Uknown,0,Uknown,0.7239008,0.2760992,-1
1309510493242097664,Prayerful pro-life protest in Dover for #40DaysForLife. URL #RespectLife #Life #abortion #endabortion #plannedparenthood#prolife #prochoice #abortion #alllivesmatter #catholic #catholicnews USER USER USER USER,0,Uknown,-1,Against,0.96635437,0.033645615,-1
1309486140383268865,"‘9th month’ abortions are a myth made up by the Right Wing, pass it on.",1,Favor,1,Favor,0.012476662,0.9875234,1
1309476591223930881,"Just so y’all know since they defunded planned parenthood, if they plan to take away birth control and abortion I’ll be on the front lines of the MF protest outside the whitehouse",1,Favor,1,Favor,0.0090263,0.99097365,1
1309470239617355776,"+++Press release for Safe Abortion Day in Berlin, 28 September 2020+++ USER USER URL",1,Favor,1,Favor,0.013141219,0.98685884,1
1309460424979550208,For Day 3 of #40DaysForChoiceOH we want you to show us what abortion access looks like from where you sit — what do you think of when you hear those words “abortion access” in your community? URL,1,Favor,1,Favor,0.017301165,0.9826988,1
1309403221065003008,Dear Karen’s If you think that you don’t have to wear a mask because it’s “my body” than do you also think that women should get to have a choice in abortion didn’t think so,1,Favor,1,Favor,0.008243658,0.9917563,1
1309367540045328384,The brainwashing is spilling over. WTF is an anti-abortion ad doing on USER? USER,1,Favor,1,Favor,0.0686211,0.93137884,1
1309365961821097985,The German medical students who want to learn about abortion URL,1,Favor,1,Favor,0.07720274,0.92279726,1
1309329465575534593,"I'm helping Abortion Access Front smash the patriarchy and the ""40 Days of Life"" one campaign at a time! Join me and add your beautiful face to the frame! URL",1,Favor,1,Favor,0.048557803,0.9514422,1
1309318595470675968,"If you don’t support abortions, don’t have one. if you don’t support birth control, don’t use it. do whatever the hell you want! but don’t meddle in other peoples businesses when it’s not your right to.",1,Favor,1,Favor,0.025371352,0.9746286,1
1309299467300954112,"Another day, another reminder that abortion rates go down under when Democrats lead. Go figure that quality sex Ed and access to birth control equals less need for abortion.",1,Favor,1,Favor,0.038099382,0.9619006,1
1309286786884145153,"If we abort abortion, end the connivance of convenience endings, we will steer so many from the near occasion. It must be overwhelming. rights URL",1,Favor,1,Favor,0.20311894,0.7968811,1
1309273104741470209,"one thing about me i’m 1000% #prochoice. safe and legal abortions for WHATEVER REASON. my body my choice, your body your choice and none of my business!!",1,Favor,1,Favor,0.0003794954,0.99962044,1
1309260255298285568,"""Human embryos and fetuses are alive; they're living; they're life.""",0,Uknown,0,Uknown,0.45881543,0.54118454,0
1309258165297577985,#Abortion is legal even for healthy pregnancies after 25 weeks in some places. It's a three-day procedure. URL,0,Uknown,0,Uknown,0.7813051,0.2186949,-1
1309228589980758017,"Saying “I would never have an abortion” is a privilege. It’s because I have a loving partner, stable housing, and a family support system. It’s not my moral standing - it’s because I lucked out.",1,Favor,1,Favor,0.010928366,0.9890716,1
1309223595399405568,"Just a reminder that if any of you are in need of a medical abortion (or want to get the pills just in case...probs not a bad idea considering everything going on), you can go to URL to request some for yourself. URL",1,Favor,1,Favor,0.05145014,0.94854987,1
1309223387663872010,"Absolutely crucial confession by one of the architects of the movement to cynically weaponize the issue of abortion as a political cudgel against modernity, liberalism, and the Democratic party. A must-read. URL",0,Uknown,1,Favor,0.41763344,0.5823665,0
1309204741042438145,"Many pro-abort women do. not. care. about our sweet, pro-life phrases like ""Abortion Stops a Beating Heart."" Their consciences have become too seared. URL URL",0,Uknown,0,Uknown,0.8310941,0.16890599,-1
1309180252720181248,I mean go ahead prolifers and get rid of abortions but I guess your next step is trying to get rid of coat hangers too,0,Uknown,0,Uknown,0.023262568,0.97673744,1
1309178626949120000,Nope abortion is healthcare. Forced pregnancy is not healthcare.,0,Uknown,0,Uknown,0.03423835,0.9657617,1
1309178514327961600,"Abortion is healthcare, forced pregnancy is not healthcare",0,Uknown,0,Uknown,0.061065722,0.93893427,1
1309178417817018371,"It’s prochoice or forced birth. Babies exits at birth and abortion doesn’t kill anyone. Just deal with what it is: oppressing and dehumanizing women. Not being born is not a crime, and a woman’s body is her own",0,Uknown,0,Uknown,0.0066460283,0.99335396,1
1309176086316670982,Find answers to all your questions about abortion in the Safe Abortion App. Download for free in Google Play or the App store today! URL URL,1,Favor,1,Favor,0.016078958,0.98392105,1
1309169074254090240,"Women will have sex when they want for any reason aside from procreating, and we will choose to use BC if we choose as well and if it fails we can get an abortion",0,Uknown,0,Uknown,0.043317202,0.9566828,1
1309162394837495808,Things pro-abort women find funny enough to share around. Notice the likes. URL URL,0,Uknown,0,Uknown,0.96578103,0.034219015,-1
1309155150225866753,Images are powerful and convicting. You can help us continue to show the world the truth about abortion! Apply for our 2021 #internship here! URL URL,0,Uknown,0,Uknown,0.96529406,0.034705948,-1
1309152790275674120,"And, again, people don't go around getting late-term abortions just because they feel like it. It's a fear-mongering tactic used by anti-choicers.",1,Favor,1,Favor,0.014222139,0.98577785,1
1309144457829285895,"USER USER USER Rape esp; with the intent of causing ethnic erasure, forcing people to bear children they don't want, outlawing abortion and birth control, creating a breeder group, forced sterilization, forced abortions are tactics of genocide. #Prochoice is anti-genocide",1,Favor,1,Favor,0.012021943,0.9879781,1
1309141284679036928,...They can’t trace the abortion pills in your system at all. This is just an FYI for anyone who may need an abortion in the future.,1,Favor,1,Favor,0.051577546,0.9484225,1
1309121297977409540,"I have been righly asked to clarify this to ""most legal abortions in the US"" because as a friend reminded me, access to safe legal abortions remain a rare and inaccessible thing in many countries around the world.",1,Favor,1,Favor,0.006337615,0.99366236,1
1309120420210245633,If anyone is interested in donating to an abortion fund you can do so here! It’ll really help out those who need access to reproductive healthcare but can’t afford it!,1,Favor,1,Favor,0.019864665,0.9801354,1
1309077350966059011,USER This sounds similar to the #AllLivesMattter as opposed to #BlackLivesMatter the term #prolife is isolated to and combats the term #prochoice when talking about #abortion its the pro-choice people adding other factors as a false equivalency,0,Uknown,0,Uknown,0.8851901,0.11480986,-1
1309051278144794626,"On #abortion access in #Malta Just on mere susURL that a pregnant woman might travel to access abortion, the court has prohibited her from travelling... This is outrageous.",1,Favor,1,Favor,0.13484867,0.86515135,1
1308973130057211905,"Imagine getting an abortion, baby comes out with heart beat, PRETERM and they receive medical care only to suffer? Then the mother is faced to make the same choice again whether or not to keep it?",1,Favor,1,Favor,0.15407482,0.8459251,1
1308935398547230724,"LISTEN to them, pro-lifers. It is a MYTH that the majority of aborting women are forced into their abortions. That's why you need to work with us to criminalize baby-killing with no exceptions for the women who would choose to do such. URL",0,Uknown,0,Uknown,0.254843,0.745157,1
1308928570304200706,"Yes she can choose which birth control to use, and then choose abortion if that birth control fails",0,Uknown,0,Uknown,0.08926947,0.91073054,1
1308928429820084224,Many women do decide beforehand and that’s why they get an abortion because they chose already that they didn’t want a child. That’s being responsible,0,Uknown,0,Uknown,0.07378276,0.92621726,1
1308928254552821761,"Because abortion doesn’t kill anyone, a fetus is not helpless or vulnerable, and the law allows us to deny and remove an unwanted being from being in our bodies against our consent",0,Uknown,0,Uknown,0.2650499,0.7349501,1
1308928052064378883,95% of all abortions happen in the first trimester. Abortions from 7-9 months do not happen and when they do it’s for medical reasons only and take place in a hospital not PP,0,Uknown,0,Uknown,0.00060056156,0.9993994,1
1308927441516269568,"An infant exists at birth, and at conception we certainly can choose to get an abortion",0,Uknown,0,Uknown,0.1082023,0.8917977,1
1308927295319683072,"Pregnancy is not a consequence or punishment. We don’t have to live with an action that can harm our health and destroy our lives. Protection can fail, and abortion can be the choice if it does. Pregnancy is a choice not a punishment",0,Uknown,0,Uknown,0.018870067,0.98112994,1
1308927022643793920,"The majority of women in this country and world do use brith control, it is not 100% and if it fails we have every right to an abortion. Also there are no profound side affects of an abortion",0,Uknown,0,Uknown,0.031612057,0.9683879,1
1308926815155744769,"A woman’s choice can be before, during and after conception. Our rights bodily autonomy do not end at pregnancy. If we choose to not be pregnant we can get an abortion",0,Uknown,0,Uknown,0.0030391784,0.9969608,1
1308926366671405056,Why? It’s healthcare and has been around for centuries. It’s normal and part of life. There is no 100% affective method of birth control and as long as people can get pregnant abortion will be necessary,0,Uknown,0,Uknown,0.13423133,0.86576873,1
1308926163117580294,"Actually many studies have shown that abortion doesn’t cause any negative health affects for women who get them. In fact it’s been proven that women who are denied an abortion suffer more mentally, physically and finically. PP has helped millions of women",0,Uknown,0,Uknown,0.007887733,0.9921123,1
1308925584983105537,Yes many women do choose before they become pregnant that’s why they get an abortion if it happens. Our choices don’t end at pregnancy. If we don’t want to be pregnant we can choose to end it,0,Uknown,0,Uknown,0.027288368,0.9727117,1
1308925394851164161,"Yes it is about choices, the choice to have sex, not have sex, birth control, or abortion. All valid choices. Also adoption is an alternative to parenting not pregnancy",0,Uknown,0,Uknown,0.035793744,0.9642063,1
1308925112918224896,Restricting abortion access won't mean fewer abortions. It means fewer safe abortions. URL,1,Favor,1,Favor,0.00046421945,0.9995358,1
1308923960998981632,"Abortion and birth control are not the same thing. Birth control is designed to prevent a pregnancy, abortion ends an existing pregnancy. No one gets abortion as of it was birth control nor does anyone have that money unless they’re rich",0,Uknown,0,Uknown,0.009654712,0.9903453,1
1308922262985334784,"USER ngl this movie helped me form my opinions on abortions when i was in high school... #prochoice because i can’t make decisions for others, i want everyone (especially females) to have autonomy and be safe",1,Favor,1,Favor,0.0016781946,0.99832183,1
1308922111256399873,"1) Shocked USER referred to babies who survive abortion as “premature babies,” not fetuses. 2) Only religious people care about murdering babies premature babies now? Absurd. URL",0,Uknown,0,Uknown,0.9912661,0.008733887,-1
1308906659335540738,Abortion bans won’t stop abortions. Abortion bans will stop safe abortions. We won’t go back.,1,Favor,1,Favor,0.003105468,0.9968945,1
1308904097219850240,If you believe #ProChoice is all about being pro abortion... then you really need to do your research!,1,Favor,1,Favor,0.0030274724,0.99697256,1
1308863948708548609,"So the administration oversees forced sterilization through hysterectomies but stands against women who decide to have an abortion. I don't know how much clearer the administration can be that this not about pro life, it's about controlling women.",1,Favor,1,Favor,0.024071474,0.9759285,1
1308860693194641415,"You know what would slow down abortions? Mandatory vasectomies. If you have a problem with that then ask yourself why you’re ok controlling women’s bodies, but not men’s?",1,Favor,1,Favor,0.0151947355,0.9848053,1
1308858597460377609,"I DESPISE the phrase #ProLife No one is pro-death. No one is anti-life. Republicans want to make abortion illegal. Democrats want to make abortion unnecessary. #VoteBlue2020 for affordable healthcare, education, housing and a living wage.",0,Uknown,1,Favor,0.18178861,0.8182114,1
1308843579373236225,"Don't complain about abortion, make a change so that it doesn't happened. But see when it comes to these changes no one wants to do it",1,Favor,1,Favor,0.14410841,0.8558916,1
1308833997670227968,Abortion is the act of ending a pregnancy and 90%+ abortions happen in the first trimester of pregnancy. Abortions after birth are not a thing and do not exist because there is no longer a pregnancy to be ended.,0,Uknown,0,Uknown,0.010602799,0.98939717,1
1308829459991195648,"Oh wow a cartoon! I guess drawings are facts now? Partial birth abortions aren’t done anymore dear, and if they have to be done it’s in the third trimester when there is a medical reason. Even so, that fetus has zero right to a woman’s body and can be removed",1,Favor,1,Favor,0.00128302,0.99871695,1
1308822407579414528,"There are already laws that make it illegal to kill newborns. An abortion can not take place after birth, this is just anti choice propaganda",0,Uknown,0,Uknown,0.011794594,0.98820543,1
1308815433386999810,"I think the government should not have a say. Then funding comes into play. I don't see the correlation because the government funds clinics, not abortion directly. Clinics provide other services, including access to birth control, HIV tests, cancer screenings, etc.",1,Favor,1,Favor,0.005640352,0.9943597,1
1308810655718236161,"USER I miss the days of Barry Goldwater Republicans. Abortion is cheaper than a pregnancy, let alone raising a child.",1,Favor,1,Favor,0.03325962,0.96674037,1
1308808715244654596,This is an important thread,1,Favor,1,Favor,0.13901529,0.8609847,1
1308798502907019265,"The only reason people are against abortion is because it gives women and people with uteruses bodily autonomy and freedom. It gives us the freedom to choose our own lives, instead of the life the patriarchy and religious zealots want to impose on women.",0,Uknown,0,Uknown,0.0328759,0.9671241,1
1308798287244271618,"How about giving everyone access to contraception. You want to prevent abortion, they give them things to prevent them from getting pregnant",1,Favor,1,Favor,0.0073428648,0.9926571,1
1308794575700590593,Chemical abortions are not safe. Here are the statistics to prove it. #chemicalabortions #prolife #prolifegeneration #prochoice #prolifegen #humanrights #prolifefeminist forlife URL,0,Uknown,0,Uknown,0.90401274,0.0959873,-1
1308790483506790400,Will the Medical Termination of Pregnancy Amendment Bill reduce abortion cases before Indian High Courts? URL,1,Favor,1,Favor,0.17865516,0.8213448,1
1308783789376761857,Some women chose #abortion due to domestic violence. Yet many will condemn these women even as they face risk of death every day by their abuser. If only the #prolife movement was just as passionate about reducing domestic violence as they are about reducing abortions.,0,Uknown,0,Uknown,0.98911834,0.010881634,-1
1308782202893660161,Want to be a part of this life-saving work? Apply for our 2021 #internship! Click here! URL URL,0,Uknown,0,Uknown,0.96309596,0.03690412,-1
1308781603351678977,"The abortion debate is not about the “life” of the fetus, it’s about a woman’s right to her own body and reproductive health. It should always be her say and her choice what happens to her body and life.",0,Uknown,0,Uknown,0.015916301,0.9840837,1
1308780114746970115,The way “abortion” has been demonized in legislative process has blinded both sides to the facts of pregnancy and experiences women face...women who need reproductive medical care without government interference.,0,Uknown,0,Uknown,0.0046392605,0.9953608,1
1308779634675167232,Whether you are #prochoice or #prolife read this thread. The fact that abortion rates are lower today than they were pre-Roe is good news for ALL OF US. It also means the focus on Roe v Wade is a distraction at best and a blatant mislead at worst.,0,Uknown,0,Uknown,0.41128767,0.58871233,0
1308778857558876160,As a white male I am often asked my opinion about abortion. Here's a question for those #science lovers. As a species isn't abortion going against an instinct to reproduce? Asking for a friend.,1,Favor,1,Favor,0.09091958,0.90908045,1
1308769167919771650,"The majority of sexual health services can be managed/driven by the users. But we need stronger support from everybody. — Rodica Comendant, USER, Reproductive Health Training Centre, Moldova",1,Favor,1,Favor,0.017538594,0.9824614,1
1308766479505141761,"For you dumb asses that don’t pay attention in history class: In Roe v. Wade, the U.S. Supreme Court recognized that the U.S. Constitution protects people's right to make their own medical decisions, including the decision to have an abortion.",1,Favor,1,Favor,0.004897196,0.99510276,1
1308750568408657921,JOIN US over on Facebook for our LIVE webinar on #telemedicine and #selfmanagedabortion in the context of #COVID19 in ten minutes: URL URL,1,Favor,1,Favor,0.26221636,0.7377836,1
1308748996530245634,Liberal policies reduce abortions. That's a fact. Abstinence-only education is less effective than sex ed because knowledge helps kids makes better decisions. #ProLife means being,0,Uknown,0,Uknown,0.94343024,0.05656979,-1
1308741240482136067,Students hate this 'racist' quote...until they find out it's Margaret Sa... URL via USER,0,Uknown,0,Uknown,0.94310045,0.056899548,-1
1308738570740543489,"USER Abortion is the only 'Conservative' issue that I have some sympathy 4, I can understand their viewpoint. I as a man however feel that I should have zero say n what a woman does w/ her body, or what any person does with theirs.. Try #MandatoryCircumcisionAtBirth USER",1,Favor,1,Favor,0.027902275,0.9720977,1
1308738394168664065,USER USER USER USER That logic isn’t at all the same. Other than conservatives unshared religious belief that life begins at conception abortion is a personal choice that effects no one except the woman. Unlike slavery or rape. Can’t believe someone needed to point that out to you! URL,1,Favor,1,Favor,0.053923547,0.94607645,1
1308737936452718597,"On Monday, several groups in the city of Tijuana pledge to demonstrate to demand access to safe, free and legal abortions in all of Mexico. URL",0,Uknown,0,Uknown,0.020424338,0.9795757,1
1308733074876891137,"If the serial killer had impregnated her, U.S. Republicans and #Conservative Justices would deny her the choice to have an #abortion. #abortionrights #Abortion #ProChoice #RBGRevolution #RBG #RBGLegacy USER",1,Favor,1,Favor,0.016898476,0.98310155,1
1308728510194872321,"USER Men have no say in limiting a woman's health-care choices. Abortion should be #SafeLegalandRare. But especially legal. Want us to come after your reproductive rights, boys?",1,Favor,1,Favor,0.0039929724,0.996007,1
1308693378809212929,"USER Geraldine ""Gerri"" Santoro (née Twerdy; August 16, 1935 – June 8, 1964) was an American woman who died because of an illegal abortion in 1964. A photograph of her corpse, published in 1973. URL",1,Favor,1,Favor,0.14431909,0.85568094,1
1308673964600963074,USER USER No one f0rces you to have an abortion. #ProChoice is all about letting people choose because not everyone has the sake religious beliefs as you.,1,Favor,1,Favor,0.00069498067,0.999305,1
1308669454063005696,"USER I am definitely anti abortion. For me. I am not a rape victim or victim of incest. I am a scared teenager. I am not a woman with 4 children that cant afford to stop working. I am not an expecting mother whose child is not viable, or whose life is endangered.",1,Favor,1,Favor,0.095145464,0.90485454,1
1308637242705944581,"USER USER Abortion isn't killing babies. That's what all the pro-lifers get wrong. It is terminating a pregnancy by removing a fertilized, unconscious and unfeeling zygote from the uterus. As for the consent thing, that's just a flat out lie. RBG would never do that",1,Favor,1,Favor,0.028839879,0.9711601,1
1308624420957761538,"There are plenty of women who wish they have had an abortion instead. Funny how your bio says equal rights for men and women, except you don’t want women to have rights to their own bodies",0,Uknown,0,Uknown,0.0011798188,0.9988201,1
1308624023669088256,It seems like you have an issue with women having rights and control over their own bodies. If you don’t like abortion then don’t cause any,0,Uknown,0,Uknown,0.007265996,0.99273396,1
1308622043047440384,"“Lives of the unborn” - you have to actually be born alive to have a life. She saved millions of lives by allowing women safe abortion care, you know the actual living human beings who matter more than a fetus",0,Uknown,0,Uknown,0.12649646,0.8735035,1
1308611538761125890,"USER USER Moi? I've never understood when someone asked me if I had an opinion on a matter...Until I'm dead, how could I not? Actually, a woman doc once asked me what I thought about abortion. Though I'm #ProChoice, I said I should not get an opinion because I do not have a uterus.",1,Favor,1,Favor,0.0013031904,0.99869686,1
1308608673418227712,Top 3 reasons why women have abortions: 1. Nobody's business 2. Nobody's business 3. Nobody's business And now F&amp;&amp;k off!,1,Favor,1,Favor,0.07908287,0.9209171,1
1308607424279052288,The father should get a choice when a baby is involved and IT’S NOT JUST YOUR BODY. #fuckyourfeelings In &amp; out before NPCs come with “BuT wHaT aBoUT rApE &amp; InCeST” - don’t come here with crap that takes up less than 1% of all abortions URL,0,Uknown,0,Uknown,0.6070857,0.39291435,0
1308607249183465472,"USER Gloria Steinem: 'If men could get pregnant, abortion would be a sacrament'",1,Favor,1,Favor,0.025903832,0.9740961,1
1308598986215841792,“Roe v Wade wasn’t the beginning of abortions. It was the end of women dying from them.”,1,Favor,1,Favor,0.003877829,0.9961222,1
1308592243759083524,"60 Mil children not born into terrible situations. 60 Mil women whose lives were not destroyed by an unexpected/unwanted child. No one claims abortion is glamorous, just that women should have the right to make that choice for their own body.",1,Favor,1,Favor,0.006297704,0.9937023,1
1308590980296331264,I remain staunchly pro-choice. It's helpful to have this kind of information. Overturning Roe won't stop abortions.,1,Favor,1,Favor,0.023653513,0.9763465,1
1308577766309330944,"If we are forcing women to watch graphic disturbing videos before an abortion, why not force people to watch a dying covid patient in an ER before they can renounce a mask?",1,Favor,1,Favor,0.014012386,0.9859876,1
1308563516761219073,USER Thank you Senator! I’m was adopted in the 1970’s and have always been pro choice. The government should not be involved with abortion. Thank you again for standing up for women’s rights!!,1,Favor,1,Favor,0.040009923,0.95999,1
1344430578016387073,Use your voice and experience to encourage others on their healing-after-abortion journey. Join us at the March for Life! URL,0,Uknown,0,Uknown,0.7210421,0.2789579,-1
1344425541563248642,"2,135 so far today (637,931 this year)",-1,Against,0,Uknown,0.9890704,0.010929625,-1
1344423805939138560, ! -Dismissals of COVID vaccine-abortion link -Our elderly and sick loved ones are dying alone URL,-1,Against,-1,Against,0.95578027,0.04421969,-1
1344418877619359744,"USER USER Hi Greg! You say that you are ‘Interested in respectful discussions...that add facts and interest…’ FACT: Abortion is the most barbaric thing instituted against innocent human beings, in the womb, whose only voice is #ProLife people who stand up for their HUMAN RIGHTS. URL",-1,Against,-1,Against,0.9991406,0.0008593811,-1
1344418067913330688,"The United Nations has become a Lawless Organization. If they cannot accept the U.S.' #prolife objection 2 the draft agreement on humanitarian assistance 4 emergencies(that should not include abortion), WE Need to get out of the UN &amp; STOP FUNDING It. URL URL",-1,Against,-1,Against,0.99052376,0.00947622,-1
1344410282001637380,USER Abortion is evil business.,-1,Against,-1,Against,0.82971036,0.17028968,-1
1344398399181889536,"USER USER Argentina becomes the first country in Latin America to fully legalize abortion. Lord Have no mercy on these women, celebrating the killing of unborn babies.",-1,Against,-1,Against,0.9989029,0.0010970167,-1
1344398367938510848,USER USER Thou shall not kill! Abortion kills ones own child! Don’t get pregnant choice is b4 conception! Get preg don’t want it surrender to safe site (see state laws) or put up adoption DO NOT KILL your unborn baby!!,-1,Against,-1,Against,0.9394754,0.060524616,-1
1344396412591640578,USER : “We must be inconvenienced and put aside our bodily autonomy in order to protect the most vulnerable among us.” Now do abortion Joe! C’mon man!,-1,Against,-1,Against,0.97909766,0.020902311,-1
1344394263333892097,Abortion is not birth control! May God have mercy on their souls.,-1,Against,-1,Against,0.96444285,0.035557173,-1
1344386536029229068,"1,610 so far today (637,406 this year)",-1,Against,-1,Against,0.9890704,0.010929625,-1
1344381997322407936,"Marta spoke with a #ProLife Georgian who was planning on voting for Warnock. After she told her about the candidates’ positions on abortion &amp; gave her a flyer, she said she was going to reconsider voting for him &amp; that she was happy she had answered the door. URL",-1,Against,-1,Against,0.99902165,0.0009783524,-1
1344373700720795648,"Many pro-life advocates serve as peaceful witnesses outside of abortion facilities, assisting sidewalk counselors in a joint life-saving ministry. URL via USER URL",-1,Against,-1,Against,0.9476205,0.05237946,-1
1344369792757739522, Paraguay's Parliament held a minute of silence this morning next to the approval of the Abortion Law in Argentina because URL,-1,Against,-1,Against,0.8797694,0.12023063,-1
1344369058024591361,"Sad day for #Argentina. In USER own words, abortion is like “hiring a hitman”. URL",-1,Against,-1,Against,0.99151915,0.00848086,-1
1344362642387984384,"Sadly, Argentina has legalized abortion for any reason until 14 weeks gestation. Prayers that this law will one day be overturned. URL",-1,Against,-1,Against,0.9386832,0.06131678,-1
1344359409057579010,"#Presstitutes Who T F can call murderer countries ""friendly to abortion rights"" ??? What's wrong w you???",-1,Against,-1,Against,0.7837698,0.21623023,-1
1344359254573150208,"Sadly, Micaiah Bilger reports that the Massachusetts Legislature has overridden Governor Charlie Baker’s line item veto. Radical abortion measures will become law. URL",-1,Against,-1,Against,0.99919516,0.0008048917,-1
1344355739503128579,"From CTmagazine: RT USER: ""The anti-abortion cause &amp; the anti-racism cause are sibling abolition movements that protest two different cultures of exploitation &amp; devaluation."" Thankful for this from USER &amp; USER. …",-1,Against,-1,Against,0.7803336,0.2196664,-1
1344353939249115141,"""The anti-abortion cause &amp; the anti-racism cause are sibling abolition movements that protest two different cultures of exploitation &amp; devaluation."" Thankful for this from USER &amp; USER. URL via USER",-1,Against,-1,Against,0.74506676,0.25493333,-1
1344337481890734081,"Could Black Americans have realised they were victims of genocide when a pro-abort Chinese Woman was named to head Planned Parenthood? Blacks make up only 12% of US Population, but account for 35% of abortions URL URL",-1,Against,-1,Against,0.9912581,0.008741862,-1
1344334939706306565,"TOP INTERVIEW OF 2020! USER talks w/USER why she left &amp; turned against Planned Parenthood, how PP has quotas, manipulates women into abortions, etc. Author of Unplanned, made into a feature film. URL URL",-1,Against,-1,Against,0.997695,0.0023049596,-1
