id,Tweet,Date,Label_EIV,Stance_EIV
1344278037991485447,Qué día maravilloso!!!!! Me explota el 💚!!!! #EsLey #AbortoLegal2020  #AbortoLegalSeguroYGratuito,2020-12-30 07:43:54,1,Favor
1344277465762570243,"#Aborto legal: ""Me comprometo a hacer cumplir la ley en toda la #Argentina"", dijo #GinésGonzálezGarcía Asesinos #CapitanAborto #AbortoLegalSeguroYGratuito #AbortoLegal2020  https://t.co/s0P8OhDDNb vía @LANACION  https://t.co/LZWWW3hCzq",2020-12-30 07:41:37,1,Favor
1344277115643043841,Valió la pena escuchar tantas pelotudeces ✨💚✨💚✨ #AbortoLegalSeguroYGratuito #AbortoLegal2020,2020-12-30 07:40:14,1,Favor
1344277091844562945,"Y DALE ALEGRÍA, ALEGRÍA A MI CORAZÓN VER LLORAR A LOS PROVIDA ES MI OBSESIÓN 💚  #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 07:40:08,1,Favor
1344276673559195648,Que hermoso despertar!  #seraley2020  #SeraLey  #AbortoLegal2020  #AbortoLegalSeguroYGratuito,2020-12-30 07:38:29,1,Favor
1344276483301322754,Lo que hoy se desayuna #AbortoLegal2020  #ArgentinaSinAborto  #AbortoLegalSeguroYGratuito  https://t.co/2W3wRXKW1m,2020-12-30 07:37:43,1,Favor
1344276415739539457,"El feminismo no para de lograr conquistas históricas. Todo lo que nace de ahí, es bueno para la sociedad. Unívocamente.  Felicidades mi Patria querida Argentina 🇦🇷🇦🇷 en su ampliación de derechos.  #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 07:37:27,1,Favor
1344276378850623489,1984                                                 2020  ES LEY 💚✊🏻 #AbortoLegal2020  #AbortoLegalSeguroYGratuito  https://t.co/wcGI3fjwtQ,2020-12-30 07:37:18,1,Favor
1344276034171129856,"La felicidad de despertar hoy y que sea Ley 💚 Ver todas mis redes de color verde..  Sigo sin creerlo, hicimos historia, lloro de emoción!  Vamos carajo!!! #AbortoLegal2020 #AbortoLegalSeguroYGratuito #EsLey 💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚",2020-12-30 07:35:56,1,Favor
1344274870713131008,"Gracias gracias a este 2020 💚💚💚 ES LEY, CLARO QUE SÍ! Hoy somos un poco más libres #AbortoLegal2020 #AbortoLegalSeguroYGratuito #EsLey",2020-12-30 07:31:19,1,Favor
1344273546713956352,💚 #AbortoLegal2020 El Congreso aprobó la interrupción voluntaria del embarazo.   #AbortoLegalSeguroYGratuito   https://t.co/hQoILjST7D,2020-12-30 07:26:03,1,Favor
1344272625334415362,🟢 #EsLey Felicidades hermanas! Sois históricas!  Que la marea verde invada toda Latinoamerica!   #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/OyZetM0AC7,2020-12-30 07:22:23,1,Favor
1344272575145402370,Chiques ahora vayan por la separación de la iglesia del estado. Solo ustedes pueden lograrlo! 🧡 #AbortoLegal2020  #AbortoLegalSeguroYGratuito,2020-12-30 07:22:11,1,Favor
1344272128988872704,#AbortoLegal2020 #EsLey2020  en Argentina 💚Que pronto lo sea en todas partes!  FELICITACIONES a las hermanas argentinas por su tremenda lucha 🙌 LA MATERNIDAD SERÁ DESEADA O NO SERÁ! 💚💚 #AbortoLegalSeguroYGratuito  https://t.co/Ogb3EeHnI2,2020-12-30 07:20:25,1,Favor
1344272067307462658,"Los medios prebendarios no hablan ni de tapabocas, ni de contagios. Pero cuando salimos nosotros nos mandan a la policía a reventarnos a palos. Todas alcoholizadas, drogadas y desnudas. Es el lobby d3mencial de las pañuelos verdes del #AbortoLegalSeguroYGratuito #AbortoLegal2020",2020-12-30 07:20:10,1,Favor
1344271843486814209,"@jpereiraodt Aaawww, yo también. Espero poder ver ésto también en Chile. No más muertes por abortos clandestinos.  #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 07:19:17,1,Favor
1344271162898079745,"Hoy Argentina aprueba el aborto legal hasta las 14 semanas, en hora buena, una buena medida de salud pública #AbortoLegalSeguroYGratuito #AbortoLegal2020",2020-12-30 07:16:35,1,Favor
1344271079242608642,"Durísimo 2020 pero no puedo dejar de pensar que hay motivos para festejar mañana por la noche. El 2021 nos encuentra con un país más justo, consciente y motivado. Las esperanzas de construir una sociedad mejor están intactas!#SEHIZOLEY #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/WU182kGiXb",2020-12-30 07:16:15,1,Favor
1344270725897662465,"#Argentina logra #AbortoLegal2020 En tanto, Chile no implementa debidamente #abortoen3causales , no hay stock de pastillas anticonceptivas, abusan sexualmente de mujeres, NNA, niegan educación sexual en las aulas y ni soñar con #AbortoLegalSeguroYGratuito #esley💚 #Chile #Mujeres  https://t.co/l7NmkZNrkR",2020-12-30 07:14:51,1,Favor
1344270143019491330,"Hermosa mañana... hoy somos un país un poco mas justo. Gracias a la incansable lucha de las mujeres por este logro, es todo de uds! #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 07:12:32,1,Favor
1344269761295896576,El aborto es un derecho! Jo necesito tener una elección para mi cuerpo!  Soy feliz y orgullosa de vos argentina.  💚🇦🇷💚 #AbortoLegalSeguroYGratuito #AbortoLegal2020,2020-12-30 07:11:01,1,Favor
1344269471888904192,"Antes que nada hay que agradecer a las de RED DE CONTENCIÓN  a ellas, que  están ahí acompañando en todo momento a las pibas. 💚 #AbortoLegal2020 #AbortoLegalSeguroYGratuito  #EsLey  #EsLey2020",2020-12-30 07:09:52,1,Favor
1344269207471591425,Esta madrugada fue aprobada en Argentina la Ley de Interrupción Voluntaria del Embarazo con 38 votos del Senado.  El #AbortoLegalSeguroYGratuito es una realidad después de tres décadas de lucha feminista en Argentina #AbortoLegal2020   Video: @gabicerru   https://t.co/XLKmFBWpcz,2020-12-30 07:08:49,1,Favor
1344268847466110977,"Cuándo se realice el primer aborto legal, van a ir todos a sacarse la foto o van a estar escondidos de vergüenza  ?????  #AbortoLegal2020  #AbortoLegalSeguroYGratuito",2020-12-30 07:07:23,1,Favor
1344268664707686400,"No confundamos , no es gracias a Alberto o a Cristina , la legalización del aborto es todo de las pibas que lucharon . #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 07:06:39,1,Favor
1344268593794600961,Momento en q se aprueba la Ley de #InterrupciónVoluntariaDelEmbarazo   38 votos 🟢 29 votos 🔵 1 abstención   Quedó aprobado el proyecto de acceso a la interrupción voluntaria del embarazo y a la atención postaborto  #AbortoLegalSeguroYGratuito #AbortoLegal2020  @CampAbortoLegal  https://t.co/rdsPl8a6QF,2020-12-30 07:06:22,1,Favor
1344267834751389697,"#EsLey en #Argentina se aprueba el #AbortoLegalSeguroYGratuito  con esto se dá un gran paso en materia de Derechos hacia las mujeres, atrás queda la oscuridad y la clandestinidad.   #AbortoLegal2020  https://t.co/1BrcwYsViy",2020-12-30 07:03:21,1,Favor
1344267674998755328,"Ese momento, ese preciso momento en que la lucha feminista ganó #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito | No es concesión de ningún gobierno, ni del #congreso, sino gracias a la #MareaVerde que nunca aflojó, ni abandonó las calles |  https://t.co/rib2xhcYLS",2020-12-30 07:02:43,1,Favor
1344267459679956993,Es Ley 💚 un paso extraordinario en las libertades de las mujeres y también en todas las libertades humanas. Mi reconocimiento a la oleada verde y a todas las mujeres que le pusieron voz #EsLey2020 #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/MRbLvYM10D,2020-12-30 07:01:52,1,Favor
1344267310610198529,"Qué hermoso saber que tenemos el derecho de decidir cuándo maternar, que el aborto seguro y en condiciones sanitarias dignas deja de ser un negocio. Qué bueno saber que ya no estamos solas. #AbortoLegalSeguroYGratuito #AbortoLegal2020 #abortionishealthcare",2020-12-30 07:01:16,1,Favor
1344266392795693057,"Argentina se pinta de verde 🎉✅ Excelente noticia porque los Derechos Humanos no se deberían de pedir, se deben otorgar. #AbortoLegal2020  #AbortoLegalSeguroYGratuito #DerechosHumanos  #AlejandraChavezAndrade     #Argentina  # https://t.co/eC5unY6nDB  https://t.co/hr0xQwpBqj",2020-12-30 06:57:37,1,Favor
1344266377113300993,AAAAA ESTOY LLORANDO ES LEY HERMANAS ES LEEEY😭😭😭💚💚💚 #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/6FUV6y0RDP,2020-12-30 06:57:34,1,Favor
1344266279444762625,"En ésta, ya somos primer mundo y es buenísimo.  #AbortoLegalEsSalud #AbortoLegalSeguroYGratuito #AbortoLegal2020  https://t.co/wBhN6Hk123",2020-12-30 06:57:10,1,Favor
1344265276465029126,Felicidades a todes mis amigues de Argentina. Es una victoria importantísima y ustedes lo hicieron posible. Montones de abrazos y a celebrar duro que luego la lucha sigue. Les amo un mundo #AbortoLegal2020 #Argentina #AbortoLegalSeguroYGratuito,2020-12-30 06:53:11,1,Favor
1344264466876289024,Hoy nuestra sociedad es un poco más justa! Gracias a todas las mujeres que lucharon por esto! 💚💚💚💚💚✊🏻 #AbortoLegal2020 #AbortoLegalSeguroYGratuito #EsLey,2020-12-30 06:49:58,1,Favor
1344263305372819456,Hermosa mañana verdad???#AbortoLegal2020 #EsLey #AbortoLegalSeguroYGratuito  https://t.co/0jCzaHthWM,2020-12-30 06:45:21,1,Favor
1344263138762489858,Hoy la marea verde luego de ganar las calles se terminó de imponer en el Congreso y el  #AbortoLegalSeguroYGratuito  es una realidad en Argentina Hace 100 años la URSS se convertía en el primer país en el mundo Que nunca te digan que no sirve luchar Ellas saben #AbortoLegal2020,2020-12-30 06:44:42,1,Favor
1344263074866348034,#AbortoLegal2020 VAMOS ARGENTINA 🇦🇷 #AbortoLegalSeguroYGratuito,2020-12-30 06:44:26,1,Favor
1344262865432276993,Vamos carajo!!!!! #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito #sehizohistoria  https://t.co/a1VXI6vrgB,2020-12-30 06:43:36,1,Favor
1344261968652365824,Ese país que da esperanza en el sur del mundo #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito #Argentina  https://t.co/6tAFQb6MB1,2020-12-30 06:40:03,1,Favor
1344261865325662209,Que lindo miércoles para conquistar derechos 💚 #AbortoLegal2020 #AbortoLegalSeguroYGratuito,2020-12-30 06:39:38,1,Favor
1344261065585139715,"Luego de una incansable lucha de miles y miles de mujeres, es ley 💚  #AbortoLegal2020  #AbortoLegalSeguroYGratuito  https://t.co/AFClStCCmQ",2020-12-30 06:36:27,1,Favor
1344260937876963329,Me embarace para que cuando aborte sea ley 💚 #AbortoLegal2020 #AbortoLegalSeguroYGratuito  ✊✊✊✊✊  https://t.co/as3RB5ngkQ,2020-12-30 06:35:57,1,Favor
1344260205236912128,#EsLey 💚 Aborto Legal es Justicia Social ✌#AbortoLegalSeguroYGratuito #AbortoLegal2020 #Argentina  https://t.co/kJN0W2DB5U,2020-12-30 06:33:02,1,Favor
1344259601479426049,"Felicitaciones a todo el colectivo de mujeres que lucharon para que hoy el Aborto Seguro , Legal y Gratuito sea Ley. 💚💚💚💚 #EsLey  #EsHoy #AbortoLegalSeguroYGratuito #AbortoLegal2020",2020-12-30 06:30:38,1,Favor
1344259197253410819,Gracias!! #AbortoLegal2020 #AbortoLegalSeguroYGratuito #EsLey 💚💚💚  https://t.co/cF3m8DEvuH,2020-12-30 06:29:02,1,Favor
1344258539863371776,"¡Lloro!  Es ley hermanas, años de lucha se vieron reflejados en la decisión del senado hoy 😭  Les abrazo desde Ecuador, porque la lucha aquí, continúa... 💚😭💚😭💚😭 #AbortoLegal2020  #AbortoLegalSeguroYGratuito  #Argentina",2020-12-30 06:26:25,1,Favor
1344258277513834496,"Argentina dio el paso. No más mujeres presas del miedo, la clandestinidad y el riesgo de perder la vida. Decidirán sobre su cuerpo  sin que sean perseguidas.  #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/dqt6Mku00T",2020-12-30 06:25:23,1,Favor
1344257307320967173,QUE LINDO LEVANTARSE Y SABER QUE ES LEY LPM 💚  #AbortoLegalSeguroYGratuito  #AbortoLegal2020,2020-12-30 06:21:31,1,Favor
1344257093008764933,"Hermosa mañana 💚💚 30 DE DICIEMBRE DEL 2020 SE HIZO HISTORIA, POR NOSOTRAS, POR LAS MUJERES QUE NO PUDIERON ELEGIR, POR LAS QUE NO ESTÁN  #AbortoLegalSeguroYGratuito #AbortoLegal2020 #EsLey  https://t.co/bpCx8w8Egz",2020-12-30 06:20:40,1,Favor
1344257032573116417,En Chile también será ley compañeras 💜  #abortolegalseguroygratuito #EsLey  #AbortoLegal2020  https://t.co/GXXYS8B9A3,2020-12-30 06:20:26,1,Favor
1344256498680139776,¡Los mejores días fueron (y siguen siendo peronistas!gracias Argentina! Es ley ❤️🇦🇷💚 #EsLey #AbortoLegalSeguroYGratuito #AbortoLegal2020 #AbortoLegalSeguroYGratuito #frentedetodos,2020-12-30 06:18:19,1,Favor
1344255641804795904,"En un mundo justo, las niñas nunca deberían ser madres. América Latina es la 2º región con mayor tasa de embarazos en niñas y adolescentes. Hoy Argentina es un país más justo, que se extienda a más países en la región. #EsLey  #AbortoLegalSeguroYGratuito  #AbortoLegal2020 💚💚",2020-12-30 06:14:54,1,Favor
1344255532299923456,EL ABORTO ES HOMICIDIO. LA CONSTITUCIÓN NACIONAL ARGENTINA DECLARA LA INCONSTITUCIONALIDAD DE DICHA LEY. LOS TRATADOS INTERNACIONALES TIENEN JERARQUÍA CONSTITUCIONAL💙 #NoSeraLey #AbortoLegalSeguroYGratuito #AbortoLegal2020  https://t.co/CYmogfcO7m,2020-12-30 06:14:28,1,Favor
1344255503657033728,"Dice Dora Barrancos"" era un clima donde las lágrimas cortaban el aire"". Gracias por ponerle palabras a esto que todavía hoy siento💚 #AbortoLegal2020 #EsLey #AbortoLegalSeguroYGratuito #EsLey2020 #EstoyLlorando",2020-12-30 06:14:21,1,Favor
1344255392126279682,"Veo muchos tw d amigos hombres donde dicen q lloraron y bla bla con la legalización del aborto,  media pila es solo logro de ELLAS y para ELLAS!! #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 06:13:55,1,Favor
1344255143269773314,#AHORA - 🎙️Cecilia.  📌El Senado sancionó la legalización del aborto.  #AbortoLegal2020  #AbortoLegalSeguroYGratuito,2020-12-30 06:12:55,1,Favor
1344255140975566853,Un abrazo a las compañeras de argentina por la aprobación de su ley #AbortoLegalSeguroYGratuito #argentina #AbortoLegal2020 💚💚💚💚,2020-12-30 06:12:55,1,Favor
1344254799953461256,"POR LAS QUE NO ESTÁN, POR MI, POR MIS HERMANAS, POR LAS QUE VENDRÁN, POR TODAS NOSOTRAS 💚 HOY SE HIZO LEY 💚 #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/jaFYCxHpE6",2020-12-30 06:11:34,1,Favor
1344254796501495809,"Qué paradójico. Dos hombres, Macri y Alberto, llevaron al Congreso el proyecto por el aborto legal que ya es ley. Y Cristina, en 12 años (2003-2015) y con mayorías en el Congreso, nunca lo impulsó. #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 06:11:33,1,Favor
1344254451054497792,"Nada nos quita la alegría de este día histórico. Un antes y un después en la lucha de todas día a día, porque sabemos que no hay vuelta atrás. Hoy es ley aunque sabemos que aún nos queda camino por recorrer para que se garantice ✊💚  #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 06:10:10,1,Favor
1344254389175922689,"VAMOOOOOOOS LO LOGRAMOOOOS LO LOGRAAMOOOS #AbortoLegal2020 #Argentina #EsLey #AbortoLegalSeguroYGratuito 💚✊🏻🇦🇷 realmente despues de todo lo logramos, lo hicimos ley 😭  https://t.co/N8iw2iYvVy",2020-12-30 06:09:56,1,Favor
1344253392621871106,La lucha siempre vale la pena. Aborto Seguro Legal y Gratuito ¡Es Ley! #AbortoLegalSeguroYGratuito  #AbortoLegal2020  #AbortoLegalEsVida  https://t.co/ZXeevAqAeV,2020-12-30 06:05:58,1,Favor
1344253379082674177,"El 2020 ya es un mejor año solo con esto, hicimos historia hermanas, por las que no están, por las que luchamos y por las que hasta hoy seguían en la clandestinidad, anoche fuimos una💚💜 #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 06:05:55,1,Favor
1344252746837471234,"La alegría enorme qué la mujeres sigan ampliando sus derechos, a fuerza de lucha y con corazón, qué sea por mucho más, por todas, por nuestras hermanas, primas, hijas, amigas, novias, esposas, madres etc a todas felicidades! 💚 #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 06:03:24,1,Favor
1344252603404853248,Orgullosa de todas y cada una de las mujeres que han luchado en Argentina para que el aborto sea legal ✊🏼💚 Lo conseguisteis #AbortoLegal2020 #AbortoLegalSeguroYGratuito,2020-12-30 06:02:50,1,Favor
1344252051174387712,Que sea todo verde ✊🏽💚 #AbortoLegal2020 #AbortoLegalSeguroYGratuito  abrazos a las compas de argentina💚💚,2020-12-30 06:00:38,1,Favor
1344251844848189440,"Hoy Argentina es un país más justo, con más Derechos #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito ✊💚  https://t.co/ciAikE4ERm",2020-12-30 05:59:49,1,Favor
1344251540434018306,@vivicanosaok Nada mejor que un buen trago de lavandina no pueda mejorar!! #AbortoLegal2020 #AbortoLegalSeguroYGratuito,2020-12-30 05:58:36,1,Favor
1344251463778922498,"Entender que las decisiones sobre nuestros cuerpos son nuestras, y no por eso son simples, pero SI deben ser respetadas y no juzgadas 💚💜✊🏽🎆💪🏽 #EsLey #EsLey2020 #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 05:58:18,1,Favor
1344250926257860610,Mi hermana y sus amigas promiscuas libertinas ya están listas para tener orgias secretas en enero y febrero para luego hacer un tour abortivo por ahí por mayo/junio a #Argentina #AbortoLegal2020  La que se te viene #chile 😜🔪🔥☠️ #EsLey #AbortoLegalSeguroYGratuito  https://t.co/iWDRQdIRTG,2020-12-30 05:56:10,1,Favor
1344250837170794496,Es un hermoso día para despertar en #Argentina !!!!! #AbortoLegal2020 #EsLey #EsLey2020 #AbortoLegalSeguroYGratuito #AbortoLegalEsJusticiaSocial  https://t.co/doVkfpsQnx,2020-12-30 05:55:49,1,Favor
1344250735303798784,Es mi deseo que todos y todas los que votaron el aborto legal mueran desmembrados en cualquier accidente... ¡Lo mas dolorosamente posible y conscientes hasta el fin! #AbortoLegal2020 #AbortoLegalSeguroYGratuito ¡Y a las trolas abrepatas tbn! Besis  https://t.co/7JdXGBTbJb,2020-12-30 05:55:24,1,Favor
1344249952835350528,"Despertar y llorar de la emoción por la aprobación de ley sobre el aborto es algo que no tiene precio. Que orgullo poder presenciar este momento, #EsLey y es real como las vidas que se perdieron en la clandestinida. #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 05:52:18,1,Favor
1344249831355805697,ES LEY! ES HOY! LO LOGRAMOS! HICIMOS HISTORIA! #EsLey #EsHoy #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/o9cgTxBaG5,2020-12-30 05:51:49,1,Favor
1344249386474340352,"Se termina el 2020 con una noticia muy buena para nuestro país! (Al fin una🙏) Hoy, en Argentina el aborto es legal, seguro y gratuito! Es ley 💚 #AbortoLegalSeguroYGratuito  #AbortoLegal2020  #AbortoEsLey  https://t.co/5bfdh8tnxj",2020-12-30 05:50:03,1,Favor
1344249248557260803,#Argentina Momento exacto cuando Senado argentino aprueba legalizar el aborto libre #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/tVyUpwkOZv,2020-12-30 05:49:30,1,Favor
1344249090268397568,Hoy somos más verde que nunca 💚👽 #AbortoLegalSeguroYGratuito #AbortoLegal2020 #oleadaverde #pañueloverde  https://t.co/9gD6Wc9TiP,2020-12-30 05:48:52,1,Favor
1344248917949612033,Buen día!!!! #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/Vb33PKwVxv,2020-12-30 05:48:11,1,Favor
1344248916334800896,"Nos cerraron el palomar y ajustaron las jubilaciones, pero nos entretuvieron con el aborto, a nosotros nos muestran espejos y nos siguen robando todo el oro... #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 05:48:11,1,Favor
1344248211502989312,"En Argentina ya es ley, en Perú seguiremos luchando hasta que sea ley y en cada rincón del mundo DEBE ser ley 💪🏾💚. Porque cada persona capaz de concebir debe tener el derecho de decidir.   #AbortoLegal2020 #EsLey #AbortoLegalSeguroYGratuito",2020-12-30 05:45:23,1,Favor
1344248042770341890,"08.08.2018 “ SERÁ LEY, HABRÁ LEY CONTRA VIENTO Y MAREA” 💚💚💚  30.12.20  ES LEY! 💚 #AbortoLegalSeguroYGratuito #AbortoLegal2020 #EsLey #Argentina  https://t.co/lEsY4FXh0P",2020-12-30 05:44:42,1,Favor
1344247694060105728,Qué hermoso amanecer!  💚💚💚💚💚💚💚💚💚💚 #EsLey #AbortoLegalSeguroYGratuito #AbortoLegal2020,2020-12-30 05:43:19,1,Favor
1344247658731499522,"Después de tantos años de lucha por el aborto legal, seguro y gratuito, hoy me levanté con la noticia de que por fin ES LEY!!! 💚💚💚  #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 05:43:11,1,Favor
1344247588330078209,"Saber que de ahora en adelante ninguna mujer morirá por decidir sobre su cuerpo en Argentina me da calma, me siento feliz y valoro enormemente cada lucha. Qué feliz me siento por cada una/une 💚 gracias marea verde 💪🏾.  #AbortoLegal2020 #EsLey #AbortoLegalSeguroYGratuito",2020-12-30 05:42:54,1,Favor
1344247213925539847,¡Es ley! 💚 Y Se ganó en las calles. Un ejemplo a seguir para el resto del mundo #AbortoLegal2020 #SeraLey #EsLey #AbortoLegalSeguroYGratuito   https://t.co/XaPbQrfdZ0,2020-12-30 05:41:25,1,Favor
1344247022510080000,"Bueno señores, tendremos que ponernos a la altura del feminismo y construir nuevas masculinidades acorde a las circunstancias. #AbortoLegalSeguroYGratuito #AbortoLegal2020",2020-12-30 05:40:39,1,Favor
1344246495583891462,"Argentina ya tiene aborto legal, seguro y gratuito! ES LEY! #AbortoLegalSeguroYGratuito #AbortoLegal2020 felicitaciones!!",2020-12-30 05:38:34,1,Favor
1344246114971774978,Dios mio me levanto y ES LEY 😭😭😭😭😭😭💚 Nada me da más felicidad. Las pibas haciendo historia una vez más. 😊💜💚💪 #AbortoLegal2020 #AbortoLegalSeguroYGratuito,2020-12-30 05:37:03,1,Favor
1344246017772937216,#EsLey #AbortoLegal2020 #Argentina 🇦🇷💚💚💚 ¡Vamos que se puede! Por #AbortoLegalSeguroYGratuito en todo el continente #AméricaLatinaSeráTodaFeminista 💚,2020-12-30 05:36:40,1,Favor
1344245852613828609,ES LEY LA PUTA MADRE #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito SOY MUY FELIZ 💚💚💚💚💚  https://t.co/4iVGIvf8jn,2020-12-30 05:36:00,1,Favor
1344245206565212160,"AHORA OCUPESE DE LA POBREZA SEÑOR PRESIDENTE. QUE DESEADO O NO, CUALQUIER NIÑO QUE NAZCA EN NUESTRO PAIS TIENE CADA DIA MENOS POSIBILIDADES DE CRECER SANO, FUERTE Y CON VISTA DE PROGRESO EN SU VIDA. #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 05:33:26,1,Favor
1344244565948116992,"No más mujeres obligadas a ser madres, no más mujeres muertas en lugares de abortos clandestinos, no más limitaciones a personas no binarias y hombres trans que quieran abortar, no más niñxs abandonadxs por no ser deseadxs. Viva el #AbortoLegalSeguroYGratuito #AbortoLegal2020",2020-12-30 05:30:54,1,Favor
1344244263845048320,OCUPENSE DE LOS NENES CON HAMBRE!!! QUE NO VAN A LA ESCUELA NI ZAPATILLAS TIENEN!!!!!! SOLO BUSCAN LA SOLUCION FACIL #AbortoLegal2020 #AbortoLegalSeguroYGratuito,2020-12-30 05:29:42,1,Favor
1344244113810616322,"Compañeras de Argentina,  un abrazo a todas 💚  #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito 🇦🇷  https://t.co/JbSBn3NvMO",2020-12-30 05:29:06,1,Favor
1344243934273425408,"Terminamos el 2020 con la excelente noticia de que el aborto es ley! 💚💚 Que feliz me pone, por mí y por todas las pibas!  #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 05:28:23,1,Favor
1344243901885009920,"Las argentinas tuvieron el mejor término de año! #AbortoLegal2020 !!  Y es lo que necesitamos las chilenas, poder decidir sobre nuestros cuerpos y no llevar una maternidad obligada!  #AbortoLegalSeguroYGratuito",2020-12-30 05:28:15,1,Favor
1344243887657934848,"#Argentina: Legalización del aborto, una victoria histórica  https://t.co/uMFrG2MH3N  #AbortoLegal2020  #AbortoLegalSeguroYGratuito",2020-12-30 05:28:12,1,Favor
1344243806150008832,"La Clandestinidad nunca salvó ninguna vida. ¡Gracias Compañeras! Ahora nos toca a nosotras y a toda Latinoamérica hacer justicia, ser países más libres 💚✊🏽🔥#AbortoLegal2020 #EsLey #AbortoLegalSeguroYGratuito  https://t.co/MIyEWMUaxW",2020-12-30 05:27:52,1,Favor
1344243492638359554,"OCUPATE DE LOS NIÑOS POBRES AHORA! PORQUE POR MAS ""DESEADOS"" QUE SALGAN MUCHOS SEGUIRAN CONDENADOS A LA POBREZA... #AbortoLegal2020 #AbortoLegalSeguroYGratuito",2020-12-30 05:26:38,1,Favor
1344243378402308097,"Hoy más que nunca, #BuenMiercoles  La IVE evitará muertes por abortos clandestinos.  POR FIN. #AbortoLegalSeguroYGratuito  #AbortoLegal2020  #EsLey",2020-12-30 05:26:10,1,Favor
1344243039200550912,38 + 29 - 1 abstención 2 ausentes  #EsLey  #AbortoLegal2020 #AbortoLegalSeguroYGratuito,2020-12-30 05:24:50,1,Favor
1344242740616458242,En Argentina la maternidad será deseada o no será #YaEsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito,2020-12-30 05:23:38,1,Favor
1344242428375683073,Lo único bueno del 2020 💚 #AbortoLegal2020  #AbortoLegalSeguroYGratuito  https://t.co/zFGYnGwSk5,2020-12-30 05:22:24,1,Favor
1344242302739427328,Es Ley. Es Ley. Es Ley. 💚💚💚 #AbortoLegal2020 #AbortoLegalSeguroYGratuito  Hoy Somos mejores. Argentina es  país más justo. Para tod💚s  https://t.co/RZBcsRWVSE,2020-12-30 05:21:54,1,Favor
1344241950132723713,Es ley! Y yo no puedo más de la emoción! 💚💚💚💚💚 #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/wtjO4YWPbl,2020-12-30 05:20:30,1,Favor
1344241598117384197,Tantos años de lucha al fin fueron recompensados 💚 #AbortoLegal2020  #EsLey #AbortoLegalSeguroYGratuito  https://t.co/IjiAiLd1O2,2020-12-30 05:19:06,1,Favor
1344241054988513280,"#AbortoLegal2020 La región se levanta hoy con una gran noticia y es que el Senado argentino aprobó con 38 votos el #AbortoLegalSeguroYGratuito, dos años después de haberlo negado. Compartimos una crónica de @revistaanfibia 📌 https://t.co/AvCZCGqlO2",2020-12-30 05:16:56,1,Favor
1344239788027736064,"Finalmente, después de 12 horas de debate, @SenadoArgentina convirtió en #ley la Interrupción Voluntaria del Embarazo con 38 votos a favor y 29 en contra Así lo mostraban los diarios del mundo. (Foto: gentileza @perfilcom) .#AbortoLegal2020 #AbortoLegalSeguroYGratuito #IVE  https://t.co/rYlyS5aSzZ",2020-12-30 05:11:54,1,Favor
1344239696386338822,¡Es ley! Gracias a las mujeres que abrieron el camino y a todas las que luchamos por nuestros derechos. 💚 #EsLey #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/TZlrJgApGG,2020-12-30 05:11:33,1,Favor
